event_date,channel,cpc
2024-11-20,Direct,0.292766774000312
2024-11-24,Direct,0.637005461165049
2024-11-28,Direct,0.321526315789474
2024-12-03,Direct,0.303572284219154
2024-12-07,Direct,0.428550488599349
2024-12-08,Direct,0.266050724637681
2024-12-09,Direct,0.473224963732784
2024-12-14,Direct,0.79364988643097
2024-12-15,Direct,0.264259927797834
2024-12-16,Direct,0.182365038560411
2024-12-17,Direct,0.406369479238922
2024-12-18,Direct,0.525190156599553
2024-12-19,Direct,0.360778157497484
2024-12-22,Direct,0.499775
2024-12-23,Direct,0.438103978660691
2024-12-24,Direct,0.244342105263158
2024-12-29,Direct,0.456879183578369
2025-01-03,Direct,0.52929909413541
2025-01-04,Direct,0.413660245183888
2025-01-07,Direct,0.305895953757225
2025-01-08,Direct,0.562347826086957
2025-01-10,Direct,0.57453125
2025-01-12,Direct,0.312658227848101
2025-01-14,Direct,0.683489583333333
2025-01-15,Direct,0.84519689849624
2025-01-16,Direct,1.03907692307692
2025-01-18,Direct,0.328545368861686
2025-01-19,Direct,0.848685567010309
2025-01-20,Direct,0.445823255867292
2025-01-26,Direct,0.596533149171271
2025-01-27,Direct,0.401031518624642
2025-01-29,Direct,0.452523076923077
2025-01-30,Direct,0.449877205090224
2025-02-01,Direct,0.391895734597156
2025-02-02,Direct,0.576279506032345
2025-02-03,Direct,0.495433070866142
2025-02-08,Direct,0.369965940054496
2025-02-10,Direct,0.612185792349727
2025-02-11,Direct,1.25634488334808
2025-02-12,Direct,0.300263157894737
2025-02-15,Direct,0.615036179450072
2025-02-16,Direct,0.578933039116079
2025-02-20,Direct,0.490672546857773
2025-02-22,Direct,0.415391705069124
2025-02-23,Direct,0.196419437340153
2025-02-24,Direct,0.689363636363636
2025-02-27,Direct,0.656977225672878
2025-02-28,Direct,2.8971992481203
2025-03-01,Direct,0.586995073891626
2025-03-02,Direct,0.4547
2025-03-03,Direct,0.482215231839391
2025-03-04,Direct,0.552579439252336
2025-03-05,Direct,0.195881081081081
2025-03-08,Direct,0.493542545482309
2025-03-09,Direct,1.13251748251748
2025-03-10,Direct,0.468133971291866
2025-03-11,Direct,1.30902857142857
2025-03-13,Direct,1.38349503882657
2025-03-15,Direct,0.838032133893728
2025-03-16,Direct,0.500978656318215
2025-03-17,Direct,0.251945701357466
2025-03-21,Direct,0.400478199718706
2025-03-23,Direct,0.442820058604752
2025-03-25,Direct,0.556076388888889
2025-03-26,Direct,0.815821076836306
2025-03-30,Direct,0.581512997488497
2025-04-02,Direct,0.376990950226244
2025-04-04,Direct,0.292029972929356
2025-04-05,Direct,0.667646337337168
2025-04-06,Direct,0.216989924433249
2025-04-07,Direct,0.397024777390631
2025-04-09,Direct,0.722992125984252
2025-04-10,Direct,0.476629353233831
2025-04-12,Direct,0.363480591449212
2025-04-14,Direct,0.554234145702307
2025-04-15,Direct,1.4644
2025-04-16,Direct,0.508115942028986
2025-04-17,Direct,0.278888888888889
2025-04-19,Direct,1.20731428571429
2025-04-20,Direct,0.529084051724138
2025-04-21,Direct,0.9330830930299
2025-04-23,Direct,0.723731343283582
2025-04-24,Direct,0.526207557554708
2025-04-25,Direct,0.933197843911326
2025-04-27,Direct,0.767725490196079
2025-05-01,Direct,0.361168625259693
2025-05-02,Direct,1.45517730496454
2025-05-03,Direct,0.598564102564103
2025-05-04,Direct,0.600381679389313
2025-05-06,Direct,0.388568471103263
2025-05-10,Direct,0.233229166666667
2025-05-11,Direct,0.235610698173101
2025-05-15,Direct,0.357649257789136
2025-05-16,Direct,0.425770676691729
2025-05-19,Direct,0.47830701754386
2025-05-21,Direct,1.07603225280548
2025-05-23,Direct,0.348902821316614
2025-05-24,Direct,0.514656084656085
2025-05-25,Direct,0.548595890410959
2025-05-26,Direct,0.576482084690554
2025-05-27,Direct,0.276209826360833
2025-05-28,Direct,0.480508269846728
2025-05-29,Direct,0.337278287461774
2025-05-30,Direct,0.232427184466019
2025-05-31,Direct,0.418419838523645
2025-06-01,Direct,0.395344442791251
2025-06-03,Direct,0.433628749824731
2025-06-04,Direct,0.964003046378487
2025-06-09,Direct,0.266664525846002
2025-06-11,Direct,0.251709473150962
2025-06-12,Direct,0.255599393019727
2025-06-13,Direct,0.553300492610837
2025-06-14,Direct,1.25120120698511
2025-06-15,Direct,0.632104837997705
2025-06-16,Direct,1.18783269961977
2025-06-17,Direct,0.338833408694529
2025-06-18,Direct,0.386966481214369
2025-06-19,Direct,0.291858833308885
2025-06-22,Direct,1.44838524721854
2025-06-24,Direct,0.714120789673791
2025-06-26,Direct,0.383070987654321
2025-06-27,Direct,0.338201058201058
2025-06-30,Direct,0.519531469256283
2025-07-04,Direct,0.260071684587814
2025-07-05,Direct,0.280123456790123
2025-07-07,Direct,0.31150234741784
2025-07-08,Direct,0.309313228999902
2025-07-09,Direct,0.241330561330561
2025-07-10,Direct,0.610086956521739
2025-07-11,Direct,1.10929648241206
2025-07-12,Direct,0.254142857142857
2025-07-13,Direct,0.486584362139918
2025-07-17,Direct,0.395205935954966
2025-07-20,Direct,0.481350210970464
2025-07-26,Direct,0.448070866141732
2025-07-27,Direct,0.312265486725664
2025-07-29,Direct,0.424738669784912
2025-07-30,Direct,0.389561148592205
2025-08-02,Direct,0.221790808240887
2025-08-03,Direct,0.37775641025641
2025-08-07,Direct,0.390711678832117
2025-08-08,Direct,0.201679245283019
2025-08-11,Direct,0.685573956798445
2025-08-13,Direct,0.654907975460123
2025-08-14,Direct,0.33462783171521
2025-08-15,Direct,0.565219282511211
2025-08-16,Direct,0.400506268266421
2025-08-18,Direct,0.591102661596958
2025-08-19,Direct,1.46628550389228
2025-08-25,Direct,0.426007789612557
2025-08-26,Direct,0.445381443298969
2025-08-28,Direct,0.164166666666667
2025-09-01,Direct,0.820545905707196
2025-09-02,Direct,0.853099173553719
2025-09-03,Direct,0.281377245508982
2025-09-04,Direct,0.259290322580645
2025-09-08,Direct,0.277416140350877
2025-09-10,Direct,0.269706744868035
2025-09-11,Direct,0.622471395881007
2025-09-16,Direct,0.701942446043165
2025-09-21,Direct,0.371076923076923
2025-09-23,Direct,0.444600297047004
2025-09-25,Direct,0.51938080495356
2025-09-28,Direct,0.654929577464789
2025-09-29,Direct,0.250075
2025-10-01,Direct,0.430250780958597
2025-10-02,Direct,0.614489795918367
2025-10-03,Direct,0.471813725490196
2025-10-06,Direct,0.287908045977011
2025-10-07,Direct,0.283503649635037
2025-10-08,Direct,0.398069632456716
2025-10-11,Direct,0.536199095022624
2025-10-14,Direct,0.43028328611898
2025-10-15,Direct,0.434382784163964
2025-10-16,Direct,0.44664907651715
2025-10-20,Direct,0.2704114490161
2025-10-21,Direct,0.627318181818182
2025-10-22,Direct,0.451472527472527
2025-10-23,Direct,0.187412280701754
2025-10-24,Direct,0.40032967032967
2025-10-25,Direct,0.479098360655738
2025-10-26,Direct,0.641573412698413
2025-10-30,Direct,3.14578313253012
2025-11-01,Direct,0.214800995024876
2025-11-05,Direct,0.243408
2025-11-08,Direct,0.623728813559322
2025-11-09,Direct,0.487775974025974
2025-11-11,Direct,0.988321167883212
2025-11-12,Direct,0.583980590882515
2025-11-13,Direct,0.242369791666667
2025-11-15,Direct,0.745871559633028
2025-11-16,Direct,0.330555555555556
2025-11-17,Direct,0.328925373134328
2025-11-18,Direct,0.398553299492386
2025-11-20,Direct,0.334450549450549
2025-11-21,Direct,0.777532467532468
2025-11-23,Direct,0.400428571428571
2025-11-24,Direct,0.425608108108108
2025-11-26,Direct,0.438069083632911
2025-11-29,Direct,0.520327455919396
2025-12-03,Direct,0.351835443037975
2025-12-04,Direct,0.664179972340961
2025-12-06,Direct,0.591288244766506
2025-12-07,Direct,0.192087912087912
2025-12-09,Direct,0.147662624035281
2025-12-11,Direct,0.547309644670051
2025-12-14,Direct,0.643196106570163
2025-12-16,Direct,0.281052631578947
2025-12-17,Direct,0.545501519756839
2025-12-18,Direct,0.438964803312629
2025-12-19,Direct,0.420487804878049
2025-12-20,Direct,0.77925641025641
2025-12-21,Direct,0.15644750795334
2025-12-22,Direct,0.395674791402496
2025-12-24,Direct,0.156871165644172
2025-12-25,Direct,0.713172588832487
2025-12-27,Direct,0.32
2025-12-28,Direct,0.471990950226244
2025-12-29,Direct,0.309172131147541
2025-12-31,Direct,0.430263157894737
2023-01-01,Email,0.560983606557377
2023-01-05,Email,1.01217532467532
2023-01-06,Email,0.337238239757208
2023-01-07,Email,0.726764705882353
2023-01-10,Email,1.03918918918919
2023-01-11,Email,0.861576576576577
2023-01-12,Email,0.554776536312849
2023-01-16,Email,0.438082145694506
2023-01-22,Email,0.438171091445428
2023-01-24,Email,0.642834890965732
2023-01-25,Email,1.22413165791448
2023-01-28,Email,0.24099567072601
2023-01-29,Email,0.724545454545455
2023-01-30,Email,0.552755555555556
2023-02-02,Email,0.722514285714286
2023-02-03,Email,0.797535227838188
2023-02-05,Email,0.798327464788732
2023-02-08,Email,0.599573166961682
2023-02-10,Email,0.398164251207729
2023-02-12,Email,0.294161616161616
2023-02-13,Email,0.364663341645885
2023-02-14,Email,0.540240295748614
2023-02-17,Email,0.532717678100264
2023-02-21,Email,2.09444444444444
2023-02-23,Email,0.514217791411043
2023-03-02,Email,0.662689804772234
2023-03-03,Email,0.519594594594595
2023-03-04,Email,0.866536585365854
2023-03-05,Email,0.906017699115044
2023-03-06,Email,0.518688696952259
2023-03-09,Email,0.517534516765286
2023-03-11,Email,0.489439252336449
2023-03-13,Email,1.05719955898567
2023-03-20,Email,2.84674814323608
2023-03-22,Email,1.07133467526798
2023-03-23,Email,0.910391705069124
2023-03-24,Email,0.534491162999194
2023-03-25,Email,0.562690909090909
2023-03-27,Email,0.491806670721817
2023-03-30,Email,1.82530086355591
2023-04-01,Email,0.9125
2023-04-03,Email,0.364774266365689
2023-04-04,Email,0.838886576507714
2023-04-05,Email,0.649578947368421
2023-04-07,Email,0.605393382628267
2023-04-09,Email,0.530343108623647
2023-04-10,Email,0.599105925087804
2023-04-11,Email,0.676421267893661
2023-04-12,Email,0.772895975643078
2023-04-13,Email,0.525792181069959
2023-04-18,Email,0.923383505184436
2023-04-19,Email,0.371568381430364
2023-04-21,Email,0.838523275929857
2023-04-23,Email,1.33191489361702
2023-05-01,Email,0.715022624434389
2023-05-04,Email,0.687351204845076
2023-05-05,Email,0.451107784431138
2023-05-06,Email,1.18859683794466
2023-05-08,Email,0.679123682957319
2023-05-10,Email,0.712070931639445
2023-05-11,Email,1.7145703125
2023-05-13,Email,0.845851317029262
2023-05-15,Email,0.567636534839925
2023-05-16,Email,0.820477099236641
2023-05-17,Email,0.308439821693908
2023-05-18,Email,0.435272931477203
2023-05-19,Email,1.0086798679868
2023-05-21,Email,0.589615433133301
2023-05-23,Email,0.743879795552443
2023-05-24,Email,0.26264192139738
2023-05-26,Email,1.07569696969697
2023-05-28,Email,1.18466117216117
2023-05-30,Email,0.356778783958603
2023-05-31,Email,0.70386301369863
2023-06-01,Email,0.345232358003442
2023-06-02,Email,1.25443579766537
2023-06-03,Email,1.1083044982699
2023-06-04,Email,0.771531791907514
2023-06-05,Email,0.656816479400749
2023-06-06,Email,0.750354223433243
2023-06-07,Email,0.489194499017682
2023-06-08,Email,0.361728855721393
2023-06-10,Email,1.16833333333333
2023-06-11,Email,0.31653781512605
2023-06-12,Email,0.635588235294118
2023-06-14,Email,0.729968400930139
2023-06-15,Email,0.534178571428571
2023-06-16,Email,0.533935018050542
2023-06-18,Email,0.711755888650964
2023-06-19,Email,0.705097276264592
2023-06-20,Email,0.892483481673069
2023-06-25,Email,0.295126038376038
2023-06-26,Email,0.442495503229499
2023-06-27,Email,0.867353824412648
2023-06-28,Email,0.527834645669291
2023-06-30,Email,0.901804511278196
2023-07-01,Email,0.447021276595745
2023-07-02,Email,0.767345794392523
2023-07-03,Email,0.389170124481328
2023-07-06,Email,0.538433785711645
2023-07-07,Email,0.798780397880378
2023-07-08,Email,0.554476987447699
2023-07-09,Email,0.465952951773367
2023-07-13,Email,0.264054054054054
2023-07-14,Email,0.757703488372093
2023-07-16,Email,0.85025
2023-07-17,Email,0.478263305322129
2023-07-19,Email,0.583216128334207
2023-07-23,Email,1.04723776223776
2023-07-24,Email,1.28485714285714
2023-07-25,Email,0.232510638297872
2023-07-26,Email,1.17927631578947
2023-07-27,Email,0.241056241426612
2023-07-29,Email,0.79820987654321
2023-07-30,Email,0.913829160530191
2023-07-31,Email,0.444982947470075
2023-08-01,Email,0.755289575289575
2023-08-03,Email,0.491770186335404
2023-08-10,Email,0.655663430420712
2023-08-12,Email,1.42235772357724
2023-08-13,Email,0.721920199867735
2023-08-14,Email,0.462878787878788
2023-08-16,Email,0.579048373425896
2023-08-17,Email,0.246957637997433
2023-08-18,Email,0.931634241245136
2023-08-20,Email,0.77409375
2023-08-21,Email,0.708531320762796
2023-08-22,Email,1.05038181818182
2023-08-24,Email,0.727795928517528
2023-08-28,Email,0.875581395348837
2023-08-29,Email,1.10290237467018
2023-09-02,Email,0.538059339353851
2023-09-06,Email,0.728846153846154
2023-09-13,Email,0.337467741935484
2023-09-14,Email,0.837057079945801
2023-09-15,Email,0.560995852394601
2023-09-16,Email,0.605490196078431
2023-09-17,Email,0.756812984496124
2023-09-18,Email,0.738620689655172
2023-09-19,Email,0.53919298245614
2023-09-20,Email,0.309752547307133
2023-09-21,Email,0.433154639175258
2023-09-23,Email,0.779033403361346
2023-09-27,Email,0.49648590021692
2023-09-28,Email,1.05266055045872
2023-09-29,Email,0.567347417840376
2023-09-30,Email,0.457601351351351
2023-10-01,Email,0.753597883597884
2023-10-04,Email,1.11677419354839
2023-10-06,Email,0.428125
2023-10-08,Email,1.0315
2023-10-10,Email,0.923753026634382
2023-10-11,Email,0.401935483870968
2023-10-12,Email,0.598239757207891
2023-10-13,Email,0.895771812080537
2023-10-17,Email,1.08733524355301
2023-10-19,Email,0.809796487007869
2023-10-20,Email,0.588426966292135
2023-10-21,Email,1.11901612903226
2023-10-24,Email,0.521771771771772
2023-10-25,Email,0.878229166666667
2023-10-26,Email,0.520419093210951
2023-10-27,Email,0.994029850746269
2023-10-31,Email,1.61955974842767
2023-11-03,Email,2.79751437087503
2023-11-04,Email,0.557657894736842
2023-11-06,Email,3.31288043478261
2023-11-07,Email,0.852282608695652
2023-11-09,Email,1.32502824858757
2023-11-10,Email,0.409179734620024
2023-11-16,Email,0.567757662488668
2023-11-17,Email,0.388352941176471
2023-11-18,Email,0.393865308432371
2023-11-19,Email,0.465708661417323
2023-11-22,Email,0.638048780487805
2023-11-23,Email,0.676539235412475
2023-11-26,Email,0.52130303030303
2023-11-28,Email,0.317723404255319
2023-11-30,Email,0.36012077294686
2023-12-02,Email,0.41789667896679
2023-12-06,Email,0.934513314386936
2023-12-08,Email,1.81015151515152
2023-12-12,Email,0.630295015513962
2023-12-20,Email,0.580198660714286
2023-12-21,Email,0.768129186667999
2023-12-22,Email,0.76632183908046
2023-12-24,Email,1.14949019607843
2023-12-25,Email,0.52577877795963
2023-12-26,Email,0.674879725085911
2023-12-27,Email,3.15487982625483
2023-12-30,Email,0.336511627906977
2024-01-01,Email,0.9
2024-01-03,Email,0.861949265687584
2024-01-04,Email,0.541321070234114
2024-01-06,Email,0.959523809523809
2024-01-08,Email,2.01469565217391
2024-01-09,Email,1.06348936170213
2024-01-11,Email,0.482205218558604
2024-01-12,Email,0.500747176368375
2024-01-14,Email,0.792374581939799
2024-01-16,Email,0.594137296834902
2024-01-19,Email,1.07154782608696
2024-01-26,Email,1.19890625
2024-01-27,Email,1.19778273809524
2024-01-28,Email,0.577712290284823
2024-02-01,Email,0.676155915742501
2024-02-02,Email,0.519789029535865
2024-02-04,Email,0.915526315789474
2024-02-05,Email,1.56851703406814
2024-02-06,Email,0.827207930889676
2024-02-08,Email,0.607030890529141
2024-02-09,Email,0.884637096774194
2024-02-10,Email,0.881420454545454
2024-02-11,Email,1.65014285714286
2024-02-12,Email,0.520916666666667
2024-02-13,Email,0.348743343982961
2024-02-14,Email,0.648918097415129
2024-02-15,Email,0.68675704989154
2024-02-17,Email,0.230043532338308
2024-02-19,Email,0.807045790251108
2024-02-24,Email,0.55041257367387
2024-02-25,Email,1.23407473657459
2024-02-26,Email,0.525256214909664
2024-03-03,Email,0.802179802955665
2024-03-05,Email,0.867409525851149
2024-03-06,Email,0.282921535893155
2024-03-08,Email,0.255411042944785
2024-03-12,Email,0.768337102484941
2024-03-13,Email,0.618342391304348
2024-03-14,Email,0.524717514124294
2024-03-16,Email,0.705887521968366
2024-03-17,Email,0.573417997097242
2024-03-18,Email,0.86440734557596
2024-03-19,Email,0.59792735042735
2024-03-20,Email,0.411673076923077
2024-03-22,Email,0.930197876084543
2024-03-23,Email,3.61866603892028
2024-03-24,Email,0.972147376988922
2024-03-26,Email,0.867941176470588
2024-03-28,Email,1.0304648241206
2024-04-02,Email,0.3582875
2024-04-03,Email,0.529198473282443
2024-04-05,Email,0.582894266660031
2024-04-06,Email,0.457507234564157
2024-04-07,Email,0.536399082568807
2024-04-10,Email,4.56756756756757
2024-04-14,Email,0.299437125748503
2024-04-15,Email,0.400828785188724
2024-04-16,Email,0.548655017388429
2024-04-17,Email,1.45943396226415
2024-04-19,Email,0.630407830342578
2024-04-24,Email,0.921605351170568
2024-04-26,Email,0.714977525038326
2024-04-29,Email,0.626351851851852
2024-04-30,Email,0.84067055393586
2024-05-01,Email,0.650994318181818
2024-05-02,Email,0.963067993366501
2024-05-05,Email,0.987998392136082
2024-05-06,Email,0.761593323216995
2024-05-08,Email,0.730085106382979
2024-05-13,Email,0.549783950617284
2024-05-15,Email,1.37258064516129
2024-05-19,Email,0.521915641476274
2024-05-21,Email,0.478128155500707
2024-05-22,Email,0.868111950806328
2024-05-23,Email,0.949380884350554
2024-05-26,Email,0.637567010309278
2024-05-29,Email,0.425753086419753
2024-05-30,Email,0.655573122529644
2024-06-02,Email,1.16355411954766
2024-06-03,Email,1.5210650887574
2024-06-05,Email,0.480641975308642
2024-06-08,Email,1.0328441399287
2024-06-09,Email,0.351428571428571
2024-06-10,Email,0.461153846153846
2024-06-11,Email,0.845310323582986
2024-06-13,Email,0.709902234636872
2024-06-16,Email,1.0584126984127
2024-06-17,Email,0.505671555069652
2024-06-18,Email,0.697959885828538
2024-06-19,Email,0.21215953307393
2024-06-21,Email,0.552889963724305
2024-06-25,Email,0.620844686648501
2024-06-26,Email,1.21265402843602
2024-06-28,Email,0.82231746031746
2024-07-03,Email,1.10335877862595
2024-07-04,Email,0.446013363028953
2024-07-06,Email,0.758697394789579
2024-07-07,Email,0.5118925236398
2024-07-09,Email,0.321150437791273
2024-07-10,Email,1.41779005524862
2024-07-13,Email,1.39394628099174
2024-07-14,Email,0.268056206088993
2024-07-15,Email,0.555681818181818
2024-07-16,Email,0.911619367045062
2024-07-19,Email,0.325552147239264
2024-07-20,Email,0.849576123368405
2024-07-25,Email,0.345209003215434
2024-07-26,Email,1.25883333333333
2024-07-27,Email,0.358561151079137
2024-07-28,Email,0.679976165593141
2024-07-30,Email,0.854396946564886
2024-08-02,Email,0.310947368421053
2024-08-04,Email,1.27146853146853
2024-08-08,Email,0.578326848249027
2024-08-10,Email,1.75354460093897
2024-08-12,Email,1.2356404494382
2024-08-13,Email,1.58229813664596
2024-08-14,Email,0.707853403141361
2024-08-21,Email,0.620486891385768
2024-08-23,Email,0.559049584362468
2024-08-28,Email,0.718858933979407
2024-08-29,Email,0.864289473684211
2024-08-31,Email,0.839928741092637
2024-09-02,Email,0.956052631578947
2024-09-03,Email,1.31855791962175
2024-09-06,Email,0.739718880380419
2024-09-09,Email,0.699848812095032
2024-09-10,Email,0.309173693086003
2024-09-12,Email,0.443946621988014
2024-09-14,Email,0.38671186440678
2024-09-15,Email,1.0680532920954
2024-09-18,Email,0.303031423290203
2024-09-19,Email,0.636847133757962
2024-09-21,Email,0.23219512195122
2024-09-23,Email,0.449611197511664
2024-09-24,Email,0.590921985815603
2024-09-25,Email,1.15826815642458
2024-09-29,Email,0.331830357142857
2024-10-01,Email,0.586151898734177
2024-10-04,Email,0.668924485125858
2024-10-06,Email,0.568819503849444
2024-10-07,Email,0.528205128205128
2024-10-08,Email,0.342199722457335
2024-10-09,Email,0.773910891089109
2024-10-13,Email,1.11931216931217
2024-10-17,Email,0.325112107623318
2024-10-19,Email,0.567873684210526
2024-10-20,Email,3.27222073479102
2024-10-21,Email,0.728293650793651
2024-10-26,Email,0.786245353159851
2024-10-28,Email,0.473285123966942
2024-10-30,Email,0.791993569131833
2024-11-01,Email,1.60271428571429
2024-11-02,Email,0.603115501519757
2024-11-03,Email,0.927717121588089
2024-11-05,Email,0.370487238979118
2024-11-06,Email,0.294886475814413
2024-11-07,Email,1.23823369565217
2024-11-09,Email,0.588243748981256
2024-11-11,Email,0.590734597156398
2024-11-12,Email,0.700552631578947
2024-11-14,Email,0.512125
2024-11-15,Email,0.427537537537538
2024-11-16,Email,0.373587602958256
2024-11-17,Email,0.454419889502762
2024-11-20,Email,0.622162363352421
2024-11-21,Email,0.358202247191011
2024-11-22,Email,0.663270760341755
2024-11-23,Email,0.426909620991254
2024-11-24,Email,0.490791366906475
2024-11-26,Email,0.419262820512821
2024-11-28,Email,0.627564102564103
2024-11-30,Email,1.24114953745334
2024-12-01,Email,0.824569195136074
2024-12-03,Email,0.786716981132075
2024-12-04,Email,0.755058275058275
2024-12-06,Email,0.445487608323674
2024-12-10,Email,0.58107187649466
2024-12-12,Email,0.795108114883255
2024-12-13,Email,1.10552870090634
2024-12-18,Email,0.687256554307116
2024-12-19,Email,0.66293915272531
2024-12-20,Email,4.37627561177799
2024-12-21,Email,0.554862385321101
2024-12-24,Email,0.912911392405063
2024-12-25,Email,0.357085635359116
2024-12-28,Email,0.386485864739786
2024-12-30,Email,0.370450980392157
2025-01-01,Email,0.795237020316027
2025-01-04,Email,0.780872483221477
2025-01-05,Email,0.595727272727273
2025-01-06,Email,0.98104347826087
2025-01-11,Email,1.8436
2025-01-13,Email,0.607439703153989
2025-01-14,Email,1.20189743589744
2025-01-15,Email,0.7447679182178
2025-01-18,Email,0.277158808933002
2025-01-20,Email,0.514131875017802
2025-01-21,Email,0.918435114503817
2025-01-25,Email,0.79836867862969
2025-01-26,Email,0.764691358024691
2025-01-27,Email,0.765438531658042
2025-01-28,Email,0.666866918953012
2025-01-29,Email,0.382652795838752
2025-01-30,Email,0.540386541829605
2025-02-03,Email,1.00977558116998
2025-02-05,Email,0.487242044358727
2025-02-09,Email,0.484948805460751
2025-02-12,Email,1.52710407239819
2025-02-16,Email,0.817767695099819
2025-02-19,Email,0.779583333333333
2025-02-23,Email,0.251580267558528
2025-02-24,Email,0.394226804123711
2025-02-25,Email,0.436618357487923
2025-03-03,Email,0.742755511022044
2025-03-06,Email,1.23
2025-03-07,Email,1.05615054717539
2025-03-08,Email,0.29021840873635
2025-03-09,Email,0.256110283159464
2025-03-10,Email,1.05840963855422
2025-03-12,Email,0.642833827893175
2025-03-14,Email,0.625101298701299
2025-03-15,Email,0.548686924787237
2025-03-16,Email,0.791407766990291
2025-03-19,Email,0.409661953399627
2025-03-21,Email,0.362656675749319
2025-03-22,Email,0.822261580381471
2025-03-24,Email,0.593197300736843
2025-03-25,Email,0.639508797967259
2025-03-27,Email,0.291570469798658
2025-03-28,Email,0.859400915918137
2025-04-01,Email,0.512675704157885
2025-04-02,Email,0.659376854599407
2025-04-04,Email,0.345342012904319
2025-04-05,Email,0.621360243408176
2025-04-08,Email,1.48090926489578
2025-04-10,Email,5.5856862745098
2025-04-13,Email,0.507535795113095
2025-04-14,Email,0.233624754420432
2025-04-15,Email,0.377038895859473
2025-04-16,Email,0.670425049088841
2025-04-17,Email,1.61257328990228
2025-04-18,Email,0.82575
2025-04-20,Email,1.44283505154639
2025-04-21,Email,0.319189781021898
2025-04-22,Email,0.331614173228346
2025-04-23,Email,0.324284064665127
2025-04-25,Email,0.742525849335303
2025-04-28,Email,0.771151832985721
2025-04-29,Email,0.524442148760331
2025-04-30,Email,0.571874258600237
2025-05-03,Email,1.39515267175573
2025-05-04,Email,0.699703769329897
2025-05-08,Email,0.474444444444444
2025-05-09,Email,0.870266666666667
2025-05-10,Email,0.636042768042771
2025-05-12,Email,0.987643636477562
2025-05-14,Email,0.550204678362573
2025-05-19,Email,0.430434782608696
2025-05-20,Email,0.546829107911868
2025-05-23,Email,0.378462623413258
2025-05-24,Email,0.356280487804878
2025-05-25,Email,0.974188911704312
2025-05-26,Email,1.12306040837388
2025-05-27,Email,0.97608024691358
2025-05-28,Email,0.584873949579832
2025-05-29,Email,0.533631123919308
2025-05-30,Email,0.308147013782542
2025-06-02,Email,0.605568475452196
2025-06-04,Email,0.480402181322427
2025-06-05,Email,1.00863829787234
2025-06-09,Email,1.00080583113694
2025-06-10,Email,0.406635869858213
2025-06-11,Email,1.08591397849462
2025-06-12,Email,0.548597825783226
2025-06-13,Email,0.475042735042735
2025-06-15,Email,0.372149631190727
2025-06-16,Email,0.71238334341601
2025-06-17,Email,0.427196562835661
2025-06-18,Email,0.314891994917408
2025-06-19,Email,0.596398601398601
2025-06-21,Email,1.33842800187617
2025-06-22,Email,0.589983294170664
2025-06-23,Email,0.394579326923077
2025-06-24,Email,0.604883896981161
2025-06-26,Email,0.823729453675099
2025-06-29,Email,0.7175
2025-06-30,Email,0.611544554455446
2025-07-03,Email,0.389027149321267
2025-07-05,Email,0.356261682242991
2025-07-12,Email,0.553228018372704
2025-07-14,Email,0.237366003062787
2025-07-15,Email,0.165577858880779
2025-07-21,Email,1.14968473381718
2025-07-23,Email,0.595174723045182
2025-07-25,Email,0.661810179028404
2025-07-26,Email,0.570780487804878
2025-07-27,Email,0.651436781609195
2025-07-28,Email,0.544263285024155
2025-07-29,Email,0.564297520661157
2025-07-31,Email,1.07328
2025-08-01,Email,0.471322273829446
2025-08-02,Email,0.583220338983051
2025-08-03,Email,0.632583941605839
2025-08-04,Email,0.93313298397695
2025-08-05,Email,0.860454545454546
2025-08-06,Email,0.465383154620611
2025-08-10,Email,0.875928143712575
2025-08-12,Email,0.547219730941704
2025-08-13,Email,0.711380471380471
2025-08-14,Email,0.480023752969121
2025-08-16,Email,0.568955998150902
2025-08-18,Email,0.430132158590308
2025-08-20,Email,0.477633450395084
2025-08-21,Email,1.50342281879195
2025-08-22,Email,0.311441441441441
2025-08-24,Email,1.5644860036645
2025-08-25,Email,1.05756232686981
2025-08-27,Email,0.956148886844193
2025-08-28,Email,0.6638
2025-08-29,Email,1.5525
2025-08-31,Email,0.653312011625691
2025-09-01,Email,0.494296577946768
2025-09-03,Email,1.11498795180723
2025-09-04,Email,0.513576983606558
2025-09-05,Email,0.651581420011953
2025-09-08,Email,0.668431876606684
2025-09-10,Email,0.626515151515152
2025-09-11,Email,0.978171411959767
2025-09-12,Email,0.619266009805848
2025-09-15,Email,0.420113363976847
2025-09-20,Email,1.07061181434599
2025-09-24,Email,0.909884615384615
2025-09-25,Email,0.652640345483005
2025-09-26,Email,0.690623441396509
2025-09-27,Email,0.542947813822285
2025-09-28,Email,0.463792172739541
2025-09-29,Email,0.880554776903866
2025-10-02,Email,0.893308270676692
2025-10-03,Email,0.826585365853659
2025-10-07,Email,0.454002134471718
2025-10-09,Email,0.329393939393939
2025-10-10,Email,0.327948369565217
2025-10-11,Email,0.667283950617284
2025-10-12,Email,0.681718688035086
2025-10-13,Email,0.601938775510204
2025-10-15,Email,0.659583680266445
2025-10-16,Email,0.725635832174142
2025-10-18,Email,0.786961805555556
2025-10-20,Email,0.766213235294118
2025-10-22,Email,0.506421315267364
2025-10-24,Email,0.427366211962225
2025-10-25,Email,0.835490909090909
2025-10-26,Email,0.630427184466019
2025-10-28,Email,0.390715093517624
2025-10-29,Email,0.937019607843137
2025-10-31,Email,0.969478991596639
