event_date,channel,cvr
2024-09-05,Direct,0.0681679853925746
2024-09-06,Direct,0.0613685469153154
2024-09-07,Direct,0.0317460317460317
2024-09-09,Direct,0.0373831775700935
2024-09-12,Direct,0.0594795539033457
2024-09-13,Direct,0.135246690734055
2024-09-15,Direct,0.0744186046511628
2024-09-16,Direct,0.0424796420132086
2024-09-17,Direct,0.0651761796826706
2024-09-19,Direct,0.0991735537190083
2024-09-20,Direct,0.017910447761194
2024-09-25,Direct,0.0480349344978166
2024-09-28,Direct,0.120253164556962
2024-09-30,Direct,0.0769230769230769
2024-10-01,Direct,0.015748031496063
2024-10-02,Direct,0.0601569383717644
2024-10-03,Direct,0.0565217391304348
2024-10-05,Direct,0.036745406824147
2024-10-06,Direct,0.0497458801786539
2024-10-07,Direct,0.121527777777778
2024-10-08,Direct,0.194522144522145
2024-10-10,Direct,0.0432068543451653
2024-10-19,Direct,0.108108108108108
2024-10-21,Direct,0.0268456375838926
2024-10-25,Direct,0.0588235294117647
2024-10-27,Direct,0.0313474232829071
2024-10-28,Direct,0.0358744394618834
2024-10-29,Direct,0.0886699507389163
2024-10-30,Direct,0.139896373056995
2024-11-03,Direct,0.0798863612271292
2024-11-06,Direct,0.3
2024-11-07,Direct,0.096299156469051
2024-11-08,Direct,0.0682824941123696
2024-11-09,Direct,0.0878859857482185
2024-11-11,Direct,0.0448179271708684
2024-11-16,Direct,0.0315789473684211
2024-11-17,Direct,0.0729772607086198
2024-11-19,Direct,0.0704500978473581
2024-11-20,Direct,0.0533568619609006
2024-11-24,Direct,0.102211434735707
2024-11-28,Direct,0.0771929824561404
2024-12-03,Direct,0.0967397319771067
2024-12-07,Direct,0.0146579804560261
2024-12-08,Direct,0.0905797101449275
2024-12-09,Direct,0.0846595424213211
2024-12-14,Direct,0.0705732767134111
2024-12-15,Direct,0.0794223826714802
2024-12-16,Direct,0.0411311053984576
2024-12-17,Direct,0.10879451382838
2024-12-18,Direct,0.058165548098434
2024-12-19,Direct,0.0606969137873197
2024-12-22,Direct,0.02
2024-12-23,Direct,0.110093271152565
2024-12-24,Direct,0.0686108299595142
2024-12-29,Direct,0.0398584213916643
2025-01-03,Direct,0.104864415039596
2025-01-04,Direct,0.199649737302977
2025-01-07,Direct,0.0346820809248555
2025-01-08,Direct,0.0956521739130435
2025-01-10,Direct,0.0416666666666667
2025-01-12,Direct,0.060126582278481
2025-01-14,Direct,0.09375
2025-01-15,Direct,0.0597692147034253
2025-01-16,Direct,0.0461538461538462
2025-01-18,Direct,0.0442508099197522
2025-01-19,Direct,0.0695876288659794
2025-01-20,Direct,0.0524859660892551
2025-01-26,Direct,0.074585635359116
2025-01-27,Direct,0.0573065902578797
2025-01-29,Direct,0.0892307692307692
2025-01-30,Direct,0.0949282924858605
2025-02-01,Direct,0.0592417061611374
2025-02-02,Direct,0.0590298461018697
2025-02-03,Direct,0.073490813648294
2025-02-08,Direct,0.110354223433243
2025-02-10,Direct,0.0655737704918033
2025-02-11,Direct,0.0284097191508183
2025-02-12,Direct,0.0281954887218045
2025-02-15,Direct,0.085383502170767
2025-02-16,Direct,0.0437833375666752
2025-02-20,Direct,0.0738699007717751
2025-02-22,Direct,0.0460829493087558
2025-02-23,Direct,0.0537084398976982
2025-02-24,Direct,0.0363636363636364
2025-02-27,Direct,0.0289855072463768
2025-02-28,Direct,0.0516917293233083
2025-03-01,Direct,0.0509031198686371
2025-03-02,Direct,0.196
2025-03-03,Direct,0.0904694345749111
2025-03-04,Direct,0.218691588785047
2025-03-05,Direct,0.0410810810810811
2025-03-08,Direct,0.117957763871004
2025-03-09,Direct,0.0284177973421002
2025-03-10,Direct,0.0215311004784689
2025-03-11,Direct,0.08
2025-03-13,Direct,0.0292493528904228
2025-03-15,Direct,0.0657727157833664
2025-03-16,Direct,0.0520858598108174
2025-03-17,Direct,0.117647058823529
2025-03-21,Direct,0.0534458509142054
2025-03-23,Direct,0.0452229356468414
2025-03-25,Direct,0.0173611111111111
2025-03-26,Direct,0.0583647880602196
2025-03-30,Direct,0.0895250142074099
2025-04-02,Direct,0.0226244343891403
2025-04-04,Direct,0.060310271227029
2025-04-05,Direct,0.090375289009192
2025-04-06,Direct,0.110831234256927
2025-04-07,Direct,0.0777197057684862
2025-04-09,Direct,0.078740157480315
2025-04-10,Direct,0.0248756218905473
2025-04-12,Direct,0.108802706072049
2025-04-14,Direct,0.0929076819407007
2025-04-15,Direct,0.024
2025-04-16,Direct,0.052536231884058
2025-04-17,Direct,0.0770975056689342
2025-04-19,Direct,0.0628571428571429
2025-04-20,Direct,0.0648347701149425
2025-04-21,Direct,0.0608357363676512
2025-04-23,Direct,0.0507462686567164
2025-04-24,Direct,0.0678509745867259
2025-04-25,Direct,0.0643486182812026
2025-04-27,Direct,0.0784313725490196
2025-05-01,Direct,0.0649383674495822
2025-05-02,Direct,0.0212765957446809
2025-05-03,Direct,0.0435897435897436
2025-05-04,Direct,0.099236641221374
2025-05-06,Direct,0.146219242856617
2025-05-10,Direct,0.114583333333333
2025-05-11,Direct,0.119626368066306
2025-05-15,Direct,0.0759882551247893
2025-05-16,Direct,0.12218045112782
2025-05-19,Direct,0.0464912280701754
2025-05-21,Direct,0.0968399315273213
2025-05-23,Direct,0.0407523510971787
2025-05-24,Direct,0.100529100529101
2025-05-25,Direct,0.0445205479452055
2025-05-26,Direct,0.0749185667752443
2025-05-27,Direct,0.17402668073809
2025-05-28,Direct,0.0373047899965618
2025-05-29,Direct,0.0871559633027523
2025-05-30,Direct,0.0364077669902913
2025-05-31,Direct,0.0583429450211458
2025-06-01,Direct,0.0771710558944602
2025-06-03,Direct,0.171007257561788
2025-06-04,Direct,0.0596722516938915
2025-06-09,Direct,0.119865808323511
2025-06-11,Direct,0.0466396487673084
2025-06-12,Direct,0.0819423368740516
2025-06-13,Direct,0.0640394088669951
2025-06-14,Direct,0.0631741140215717
2025-06-15,Direct,0.0675024278273153
2025-06-16,Direct,0.0570342205323194
2025-06-17,Direct,0.107961833399467
2025-06-18,Direct,0.138353301345265
2025-06-19,Direct,0.0708583932326048
2025-06-22,Direct,0.086004337872033
2025-06-24,Direct,0.083963368319132
2025-06-26,Direct,0.0817901234567901
2025-06-27,Direct,0.0899470899470899
2025-06-30,Direct,0.0755497352978697
2025-07-04,Direct,0.125448028673835
2025-07-05,Direct,0.0925925925925926
2025-07-07,Direct,0.0391236306729265
2025-07-08,Direct,0.1294311758748
2025-07-09,Direct,0.112266112266112
2025-07-10,Direct,0.0434782608695652
2025-07-11,Direct,0.0753768844221106
2025-07-12,Direct,0.108163265306122
2025-07-13,Direct,0.0493827160493827
2025-07-17,Direct,0.140627817111231
2025-07-20,Direct,0.0994543867306855
2025-07-26,Direct,0.0236220472440945
2025-07-27,Direct,0.0336283185840708
2025-07-29,Direct,0.0896566386733286
2025-07-30,Direct,0.0493288919678939
2025-08-02,Direct,0.0602218700475436
2025-08-03,Direct,0.0448717948717949
2025-08-07,Direct,0.0583941605839416
2025-08-08,Direct,0.0490566037735849
2025-08-11,Direct,0.095001097281876
2025-08-13,Direct,0.0613496932515337
2025-08-14,Direct,0.103559870550162
2025-08-15,Direct,0.0580568011958147
2025-08-16,Direct,0.0475407629595447
2025-08-18,Direct,0.0532319391634981
2025-08-19,Direct,0.0630303667858895
2025-08-25,Direct,0.0599286033020973
2025-08-26,Direct,0.065979381443299
2025-08-28,Direct,0.0708333333333333
2025-09-01,Direct,0.032258064516129
2025-09-02,Direct,0.0495867768595041
2025-09-03,Direct,0.0419161676646707
2025-09-04,Direct,0.0693724660673365
2025-09-08,Direct,0.119684210526316
2025-09-10,Direct,0.0557184750733138
2025-09-11,Direct,0.11441647597254
2025-09-16,Direct,0.0647482014388489
2025-09-21,Direct,0.0358974358974359
2025-09-23,Direct,0.129768769293494
2025-09-25,Direct,0.0804953560371517
2025-09-28,Direct,0.163380281690141
2025-09-29,Direct,0.04
2025-09-30,Direct,0.157894736842105
2025-10-01,Direct,0.0815752051473331
2025-10-02,Direct,0.0355320699708455
2025-10-03,Direct,0.0698529411764706
2025-10-06,Direct,0.0505747126436782
2025-10-07,Direct,0.0401459854014599
2025-10-08,Direct,0.0860666739098646
2025-10-11,Direct,0.0588235294117647
2025-10-14,Direct,0.0793201133144476
2025-10-15,Direct,0.037738202613752
2025-10-16,Direct,0.0422163588390501
2025-10-20,Direct,0.0196779964221825
2025-10-21,Direct,0.05
2025-10-22,Direct,0.0373626373626374
2025-10-23,Direct,0.109649122807018
2025-10-24,Direct,0.0593406593406593
2025-10-25,Direct,0.0614754098360656
2025-10-26,Direct,0.118849206349207
2025-10-30,Direct,0.0963855421686747
2025-11-01,Direct,0.0671641791044776
2025-11-05,Direct,0.0432
2025-11-08,Direct,0.0847457627118644
2025-11-09,Direct,0.0795454545454545
2025-11-11,Direct,0.0510948905109489
2025-11-12,Direct,0.061783561963289
2025-11-13,Direct,0.0182291666666667
2025-11-15,Direct,0.0137614678899083
2025-11-16,Direct,0.0906432748538012
2025-11-17,Direct,0.192537313432836
2025-11-18,Direct,0.050761421319797
2025-11-20,Direct,0.0879120879120879
2025-11-21,Direct,0.0649350649350649
2025-11-23,Direct,0.0476190476190476
2025-11-24,Direct,0.097972972972973
2025-11-26,Direct,0.0523265278437225
2025-11-29,Direct,0.0327455919395466
2025-12-03,Direct,0.104430379746835
2025-12-04,Direct,0.105481518732713
2025-12-06,Direct,0.0644122383252818
2025-12-07,Direct,0.181318681318681
2025-12-09,Direct,0.0882028665931643
2025-12-11,Direct,0.190355329949239
2025-12-14,Direct,0.080517252137019
2025-12-16,Direct,0.0350877192982456
2025-12-17,Direct,0.185410334346505
2025-12-18,Direct,0.111801242236025
2025-12-19,Direct,0.144817073170732
2025-12-20,Direct,0.0512820512820513
2025-12-21,Direct,0.0466595970307529
2025-12-22,Direct,0.0788913414424146
2025-12-24,Direct,0.0552147239263804
2025-12-25,Direct,0.0710659898477157
2025-12-27,Direct,0.0708955223880597
2025-12-28,Direct,0.194570135746606
2025-12-29,Direct,0.25327868852459
2025-12-31,Direct,0.0736842105263158
2023-01-01,Email,0.0459016393442623
2023-01-05,Email,0.0162337662337662
2023-01-06,Email,0.0364188163884674
2023-01-07,Email,0.0367647058823529
2023-01-10,Email,0.135135135135135
2023-01-11,Email,0.0630630630630631
2023-01-12,Email,0.0335195530726257
2023-01-16,Email,0.106705092660149
2023-01-22,Email,0.0442477876106195
2023-01-24,Email,0.043613707165109
2023-01-25,Email,0.0855172126364923
2023-01-28,Email,0.0411078580994799
2023-01-29,Email,0.0598086124401914
2023-01-30,Email,0.106666666666667
2023-02-02,Email,0.197142857142857
2023-02-03,Email,0.0505572035287628
2023-02-05,Email,0.0528169014084507
2023-02-08,Email,0.0941691896616461
2023-02-10,Email,0.0289855072463768
2023-02-12,Email,0.0808080808080808
2023-02-13,Email,0.119700748129676
2023-02-14,Email,0.0536044362292052
2023-02-17,Email,0.0870712401055409
2023-02-21,Email,0.155555555555556
2023-02-23,Email,0.0337423312883436
2023-03-02,Email,0.0195227765726681
2023-03-03,Email,0.244144144144144
2023-03-04,Email,0.0560975609756098
2023-03-05,Email,0.0707964601769912
2023-03-06,Email,0.0740678494791359
2023-03-09,Email,0.0729783037475345
2023-03-11,Email,0.130841121495327
2023-03-13,Email,0.131201764057332
2023-03-20,Email,0.0924403183023873
2023-03-22,Email,0.131672891303293
2023-03-23,Email,0.0414746543778802
2023-03-24,Email,0.122301813672859
2023-03-25,Email,0.101818181818182
2023-03-27,Email,0.0299168694241687
2023-03-30,Email,0.106960869418171
2023-04-01,Email,0.0757978723404255
2023-04-03,Email,0.0553047404063205
2023-04-04,Email,0.0937870209254915
2023-04-05,Email,0.0977443609022556
2023-04-07,Email,0.0727016298039818
2023-04-09,Email,0.0440923138345064
2023-04-10,Email,0.0384902878323998
2023-04-11,Email,0.0961145194274029
2023-04-12,Email,0.0620047620906359
2023-04-13,Email,0.0637860082304527
2023-04-18,Email,0.0687050993005081
2023-04-19,Email,0.0652446675031368
2023-04-21,Email,0.0779193205944798
2023-04-23,Email,0.158054711246201
2023-05-01,Email,0.0203619909502262
2023-05-04,Email,0.111997995332389
2023-05-05,Email,0.0449101796407186
2023-05-06,Email,0.0434782608695652
2023-05-08,Email,0.0466173581760819
2023-05-10,Email,0.0761343012704176
2023-05-11,Email,0.05859375
2023-05-13,Email,0.0392821187341912
2023-05-15,Email,0.0169491525423729
2023-05-16,Email,0.0267175572519084
2023-05-17,Email,0.0534918276374443
2023-05-18,Email,0.0433273315091336
2023-05-19,Email,0.128712871287129
2023-05-21,Email,0.095740750752374
2023-05-23,Email,0.0421374689668343
2023-05-24,Email,0.0480349344978166
2023-05-26,Email,0.0424242424242424
2023-05-28,Email,0.0568274318274318
2023-05-30,Email,0.0620957309184994
2023-05-31,Email,0.0493150684931507
2023-06-01,Email,0.0688468158347676
2023-06-02,Email,0.120622568093385
2023-06-03,Email,0.0968858131487889
2023-06-04,Email,0.135838150289017
2023-06-05,Email,0.048689138576779
2023-06-06,Email,0.0626702997275204
2023-06-07,Email,0.113948919449902
2023-06-08,Email,0.124378109452736
2023-06-10,Email,0.245098039215686
2023-06-11,Email,0.0478991596638656
2023-06-12,Email,0.0991285403050109
2023-06-14,Email,0.127730145369988
2023-06-15,Email,0.0892857142857143
2023-06-16,Email,0.101083032490975
2023-06-18,Email,0.0728051391862955
2023-06-19,Email,0.0116731517509728
2023-06-20,Email,0.0471908314183469
2023-06-25,Email,0.043545981045981
2023-06-26,Email,0.0915511814242496
2023-06-27,Email,0.135841724077018
2023-06-28,Email,0.0551181102362205
2023-06-30,Email,0.0985396182764606
2023-07-01,Email,0.0170212765957447
2023-07-02,Email,0.0336448598130841
2023-07-03,Email,0.029045643153527
2023-07-06,Email,0.0820324412584002
2023-07-07,Email,0.0445847746884328
2023-07-08,Email,0.0418410041841004
2023-07-09,Email,0.0879335216075094
2023-07-13,Email,0.0174880763116057
2023-07-14,Email,0.0784883720930233
2023-07-16,Email,0.09375
2023-07-17,Email,0.0728291316526611
2023-07-19,Email,0.0471572401539829
2023-07-23,Email,0.146853146853147
2023-07-24,Email,0.257142857142857
2023-07-25,Email,0.0468085106382979
2023-07-26,Email,0.131578947368421
2023-07-27,Email,0.0329218106995885
2023-07-29,Email,0.0462962962962963
2023-07-30,Email,0.0868924889543446
2023-07-31,Email,0.0691631299397698
2023-08-01,Email,0.0540540540540541
2023-08-03,Email,0.031055900621118
2023-08-05,Email,0.0698689956331878
2023-08-10,Email,0.0760517799352751
2023-08-12,Email,0.0650406504065041
2023-08-13,Email,0.108935263428613
2023-08-14,Email,0.123376623376623
2023-08-16,Email,0.0412092347432999
2023-08-17,Email,0.0770218228498075
2023-08-18,Email,0.0894941634241245
2023-08-20,Email,0.046875
2023-08-21,Email,0.0573063172254875
2023-08-22,Email,0.0909090909090909
2023-08-24,Email,0.0330257711920606
2023-08-28,Email,0.0232558139534884
2023-08-29,Email,0.0738786279683377
2023-09-02,Email,0.0333746111329246
2023-09-06,Email,0.0240384615384615
2023-09-13,Email,0.0467741935483871
2023-09-14,Email,0.181859756097561
2023-09-15,Email,0.0500678612782597
2023-09-16,Email,0.053921568627451
2023-09-17,Email,0.0786458333333334
2023-09-18,Email,0.0371352785145889
2023-09-19,Email,0.0649122807017544
2023-09-20,Email,0.066957787481805
2023-09-21,Email,0.0597938144329897
2023-09-23,Email,0.0690126050420168
2023-09-27,Email,0.0238611713665944
2023-09-28,Email,0.018348623853211
2023-09-29,Email,0.0751173708920188
2023-09-30,Email,0.121621621621622
2023-10-01,Email,0.116402116402116
2023-10-04,Email,0.0806451612903226
2023-10-06,Email,0.0880681818181818
2023-10-08,Email,0.136363636363636
2023-10-10,Email,0.026634382566586
2023-10-11,Email,0.032258064516129
2023-10-12,Email,0.0698027314112291
2023-10-13,Email,0.0268456375838926
2023-10-17,Email,0.114613180515759
2023-10-19,Email,0.085916271629045
2023-10-20,Email,0.0318352059925094
2023-10-21,Email,0.117741935483871
2023-10-24,Email,0.0840840840840841
2023-10-25,Email,0.0833333333333333
2023-10-26,Email,0.0964867858838424
2023-10-27,Email,0.0537313432835821
2023-10-31,Email,0.0377358490566038
2023-11-03,Email,0.107051459883055
2023-11-04,Email,0.173684210526316
2023-11-06,Email,0.0543478260869565
2023-11-07,Email,0.0833333333333333
2023-11-09,Email,0.096045197740113
2023-11-10,Email,0.0868516284680338
2023-11-16,Email,0.0731488671428746
2023-11-17,Email,0.0382352941176471
2023-11-18,Email,0.0780984719864177
2023-11-19,Email,0.0511811023622047
2023-11-22,Email,0.0318949343339587
2023-11-23,Email,0.028169014084507
2023-11-26,Email,0.0727272727272727
2023-11-28,Email,0.0404255319148936
2023-11-30,Email,0.0695542380324989
2023-12-02,Email,0.0664206642066421
2023-12-06,Email,0.119693224067117
2023-12-08,Email,0.0707070707070707
2023-12-12,Email,0.0838004203783403
2023-12-15,Email,0.096045197740113
2023-12-20,Email,0.0974922839506175
2023-12-21,Email,0.102153640469082
2023-12-22,Email,0.0706075533661741
2023-12-24,Email,0.0980392156862745
2023-12-25,Email,0.0846214463235738
2023-12-26,Email,0.0240549828178694
2023-12-27,Email,0.0240830115830116
2023-12-29,Email,0.0154798761609907
2023-12-30,Email,0.0930232558139535
2024-01-01,Email,0.116363636363636
2024-01-03,Email,0.0627503337783712
2024-01-04,Email,0.0819397993311037
2024-01-06,Email,0.0476190476190476
2024-01-08,Email,0.0260869565217391
2024-01-09,Email,0.159574468085106
2024-01-11,Email,0.0277162513633695
2024-01-12,Email,0.0382276281494353
2024-01-14,Email,0.020066889632107
2024-01-16,Email,0.114931361766263
2024-01-19,Email,0.04
2024-01-26,Email,0.0494791666666667
2024-01-27,Email,0.108630952380952
2024-01-28,Email,0.0485524775653531
2024-02-01,Email,0.0575705874281896
2024-02-02,Email,0.0843881856540084
2024-02-04,Email,0.103508771929825
2024-02-05,Email,0.0100200400801603
2024-02-06,Email,0.0365268862359269
2024-02-08,Email,0.0709236004601227
2024-02-09,Email,0.0241935483870968
2024-02-10,Email,0.0511363636363636
2024-02-11,Email,0.142857142857143
2024-02-12,Email,0.108333333333333
2024-02-13,Email,0.093716719914803
2024-02-14,Email,0.121665382927092
2024-02-15,Email,0.0759219088937093
2024-02-17,Email,0.116293532338308
2024-02-19,Email,0.0443131462333826
2024-02-24,Email,0.0806894616121633
2024-02-25,Email,0.0788810040466834
2024-02-26,Email,0.0445270549359768
2024-03-03,Email,0.136699507389163
2024-03-05,Email,0.0437316079745874
2024-03-06,Email,0.0467445742904841
2024-03-08,Email,0.052760736196319
2024-03-12,Email,0.0948449880178759
2024-03-13,Email,0.111413043478261
2024-03-14,Email,0.0310734463276836
2024-03-16,Email,0.0316344463971881
2024-03-17,Email,0.034833091436865
2024-03-18,Email,0.0200333889816361
2024-03-19,Email,0.0982905982905983
2024-03-20,Email,0.0307692307692308
2024-03-22,Email,0.0464894698210152
2024-03-23,Email,0.110797237915882
2024-03-24,Email,0.074528698209316
2024-03-26,Email,0.03125
2024-03-28,Email,0.172110552763819
2024-04-02,Email,0.055
2024-04-03,Email,0.0362595419847328
2024-04-05,Email,0.0620713681381576
2024-04-06,Email,0.0626263679328734
2024-04-07,Email,0.0504587155963303
2024-04-10,Email,0.0810810810810811
2024-04-14,Email,0.0550898203592814
2024-04-15,Email,0.112798367880497
2024-04-16,Email,0.077216771783962
2024-04-17,Email,0.0235849056603774
2024-04-19,Email,0.0619902120717782
2024-04-24,Email,0.163879598662207
2024-04-26,Email,0.149970184267133
2024-04-29,Email,0.101851851851852
2024-04-30,Email,0.0524781341107872
2024-05-01,Email,0.0596590909090909
2024-05-02,Email,0.107794361525705
2024-05-05,Email,0.0675850980248854
2024-05-06,Email,0.0637329286798179
2024-05-08,Email,0.048936170212766
2024-05-13,Email,0.058641975308642
2024-05-15,Email,0.0599078341013825
2024-05-19,Email,0.0935143715630137
2024-05-21,Email,0.0306094666500938
2024-05-22,Email,0.0686038325303061
2024-05-23,Email,0.0585411707595417
2024-05-26,Email,0.121649484536082
2024-05-29,Email,0.123456790123457
2024-05-30,Email,0.0988142292490119
2024-06-02,Email,0.0662358642972536
2024-06-03,Email,0.0917159763313609
2024-06-05,Email,0.0197530864197531
2024-06-08,Email,0.0964460784313724
2024-06-09,Email,0.252747252747253
2024-06-10,Email,0.0705128205128205
2024-06-11,Email,0.0724391942569379
2024-06-13,Email,0.0223463687150838
2024-06-16,Email,0.0408163265306122
2024-06-17,Email,0.153445292362941
2024-06-18,Email,0.0508064566360216
2024-06-19,Email,0.0992217898832685
2024-06-21,Email,0.122128174123337
2024-06-25,Email,0.0108991825613079
2024-06-26,Email,0.014218009478673
2024-06-28,Email,0.126984126984127
2024-07-03,Email,0.0648854961832061
2024-07-04,Email,0.142538975501114
2024-07-06,Email,0.0561122244488978
2024-07-07,Email,0.0659946311943814
2024-07-09,Email,0.115758720519701
2024-07-10,Email,0.0276243093922652
2024-07-13,Email,0.0516528925619835
2024-07-14,Email,0.0714285714285714
2024-07-15,Email,0.146102538765583
2024-07-16,Email,0.0224028207774338
2024-07-19,Email,0.0306748466257669
2024-07-20,Email,0.0488548513677153
2024-07-25,Email,0.0160771704180064
2024-07-26,Email,0.025
2024-07-27,Email,0.0623501199040767
2024-07-28,Email,0.0550555247479703
2024-07-30,Email,0.067175572519084
2024-08-02,Email,0.0421052631578947
2024-08-04,Email,0.0979020979020979
2024-08-08,Email,0.0732152220106521
2024-08-10,Email,0.115023474178404
2024-08-12,Email,0.103370786516854
2024-08-13,Email,0.0434782608695652
2024-08-14,Email,0.120418848167539
2024-08-21,Email,0.0374531835205993
2024-08-23,Email,0.1069157836029
2024-08-28,Email,0.0575348273773471
2024-08-29,Email,0.0157894736842105
2024-08-31,Email,0.0760095011876485
2024-09-02,Email,0.0263157894736842
2024-09-03,Email,0.153664302600473
2024-09-06,Email,0.134669206250486
2024-09-09,Email,0.157667386609071
2024-09-10,Email,0.0640809443507589
2024-09-12,Email,0.036591074465965
2024-09-14,Email,0.0525423728813559
2024-09-15,Email,0.0487916096671227
2024-09-18,Email,0.138632162661738
2024-09-19,Email,0.187898089171975
2024-09-21,Email,0.0658536585365854
2024-09-23,Email,0.0559875583203733
2024-09-24,Email,0.0685579196217494
2024-09-25,Email,0.0865921787709497
2024-09-29,Email,0.0625
2024-10-01,Email,0.0481012658227848
2024-10-04,Email,0.0640732265446224
2024-10-06,Email,0.0845240735460298
2024-10-07,Email,0.132003798670465
2024-10-08,Email,0.126980690116726
2024-10-09,Email,0.0532178217821782
2024-10-13,Email,0.0423280423280423
2024-10-17,Email,0.0657698056801196
2024-10-19,Email,0.0442105263157895
2024-10-20,Email,0.0988876139478549
2024-10-21,Email,0.109126984126984
2024-10-26,Email,0.197026022304833
2024-10-28,Email,0.142561983471074
2024-10-30,Email,0.0418006430868167
2024-11-01,Email,0.161904761904762
2024-11-02,Email,0.0714285714285714
2024-11-03,Email,0.0893300248138958
2024-11-05,Email,0.0951276102088167
2024-11-06,Email,0.0286278381046397
2024-11-07,Email,0.0896739130434783
2024-11-09,Email,0.0446748166259169
2024-11-11,Email,0.106635071090047
2024-11-12,Email,0.152631578947368
2024-11-14,Email,0.108333333333333
2024-11-15,Email,0.024024024024024
2024-11-16,Email,0.0648536891428267
2024-11-17,Email,0.0497237569060774
2024-11-20,Email,0.0726236335242061
2024-11-21,Email,0.0449438202247191
2024-11-22,Email,0.0861085500030733
2024-11-23,Email,0.0932944606413994
2024-11-24,Email,0.0863309352517986
2024-11-26,Email,0.092948717948718
2024-11-28,Email,0.0626780626780627
2024-11-30,Email,0.0378697379155922
2024-12-01,Email,0.089135784597568
2024-12-03,Email,0.0566037735849057
2024-12-04,Email,0.0932400932400932
2024-12-06,Email,0.109711872826627
2024-12-10,Email,0.106802359568476
2024-12-12,Email,0.0637838418564676
2024-12-13,Email,0.125400334530555
2024-12-18,Email,0.140449438202247
2024-12-19,Email,0.0326047850332794
2024-12-20,Email,0.0545745156387384
2024-12-21,Email,0.0321100917431193
2024-12-24,Email,0.0614828209764919
2024-12-25,Email,0.133977900552486
2024-12-28,Email,0.0583671110156513
2024-12-30,Email,0.0745098039215686
2025-01-01,Email,0.107223476297968
2025-01-04,Email,0.0425055928411633
2025-01-05,Email,0.171590909090909
2025-01-06,Email,0.118840579710145
2025-01-11,Email,0.02
2025-01-13,Email,0.0946196660482375
2025-01-14,Email,0.0666666666666667
2025-01-15,Email,0.0751301831668053
2025-01-18,Email,0.0359801488833747
2025-01-20,Email,0.0442251274601954
2025-01-21,Email,0.0648854961832061
2025-01-25,Email,0.205546492659054
2025-01-26,Email,0.125
2025-01-27,Email,0.0306931099614026
2025-01-28,Email,0.0513224102276438
2025-01-29,Email,0.0273081924577373
2025-01-30,Email,0.0705659873845522
2025-01-31,Email,0.0601659751037344
2025-02-03,Email,0.119327108344449
2025-02-05,Email,0.0617164898746384
2025-02-09,Email,0.0341296928327645
2025-02-12,Email,0.17948717948718
2025-02-16,Email,0.0453720508166969
2025-02-18,Email,0.0189520624303233
2025-02-19,Email,0.0902777777777778
2025-02-23,Email,0.176421404682274
2025-02-24,Email,0.123711340206186
2025-02-25,Email,0.0579710144927536
2025-03-03,Email,0.0811623246492986
2025-03-06,Email,0.0201005025125628
2025-03-07,Email,0.110093839907504
2025-03-08,Email,0.0475819032761311
2025-03-09,Email,0.0750124192747144
2025-03-10,Email,0.0939759036144578
2025-03-12,Email,0.0704747774480712
2025-03-14,Email,0.0945454545454546
2025-03-15,Email,0.0591705021821655
2025-03-16,Email,0.0161812297734628
2025-03-19,Email,0.05656825545537
2025-03-21,Email,0.0572207084468665
2025-03-22,Email,0.0258855585831063
2025-03-24,Email,0.0551215417027602
2025-03-25,Email,0.0933874177143461
2025-03-27,Email,0.0416107382550336
2025-03-28,Email,0.0466470452075846
2025-04-01,Email,0.0851504119563135
2025-04-02,Email,0.0178041543026706
2025-04-04,Email,0.0959620014813527
2025-04-05,Email,0.0873415980256342
2025-04-08,Email,0.0877598642821635
2025-04-10,Email,0.0588235294117647
2025-04-13,Email,0.0519249702719636
2025-04-14,Email,0.0628683693516699
2025-04-15,Email,0.0652446675031368
2025-04-16,Email,0.033690447483551
2025-04-17,Email,0.0879478827361564
2025-04-18,Email,0.065
2025-04-20,Email,0.0711340206185567
2025-04-21,Email,0.072992700729927
2025-04-22,Email,0.102362204724409
2025-04-23,Email,0.0496535796766744
2025-04-25,Email,0.0738552437223043
2025-04-28,Email,0.0671200665811006
2025-04-29,Email,0.12603305785124
2025-04-30,Email,0.142348754448399
2025-05-03,Email,0.083969465648855
2025-05-04,Email,0.0791720360824743
2025-05-08,Email,0.0261437908496732
2025-05-09,Email,0.0888888888888889
2025-05-10,Email,0.171428571428571
2025-05-12,Email,0.167175518707949
2025-05-14,Email,0.064327485380117
2025-05-19,Email,0.0455486542443064
2025-05-20,Email,0.0486246607045037
2025-05-23,Email,0.0296191819464034
2025-05-24,Email,0.0320121951219512
2025-05-25,Email,0.0903490759753593
2025-05-26,Email,0.146985109833407
2025-05-27,Email,0.0216049382716049
2025-05-28,Email,0.114285714285714
2025-05-29,Email,0.0504322766570605
2025-05-30,Email,0.0520673813169985
2025-06-02,Email,0.0813953488372093
2025-06-04,Email,0.0593047034764826
2025-06-05,Email,0.0808510638297872
2025-06-09,Email,0.0556453858053609
2025-06-10,Email,0.0524893525257427
2025-06-11,Email,0.0752688172043011
2025-06-12,Email,0.0908551096539232
2025-06-13,Email,0.0270655270655271
2025-06-15,Email,0.017913593256059
2025-06-16,Email,0.042102742488405
2025-06-17,Email,0.0580021482277121
2025-06-18,Email,0.0940279542566709
2025-06-19,Email,0.0454545454545455
2025-06-21,Email,0.114493433395873
2025-06-22,Email,0.0564972478836064
