event_date,channel,roas
2024-11-11,Direct,19.6121583027336
2024-11-16,Direct,23.8081711852531
2024-11-17,Direct,70.6865141449862
2024-11-19,Direct,12.9719160021603
2024-11-20,Direct,43.236446325934
2024-11-24,Direct,191.489000488627
2024-11-28,Direct,21.4485185791455
2024-12-03,Direct,121.025537051223
2024-12-07,Direct,4.58492000152016
2024-12-08,Direct,143.350265559036
2024-12-09,Direct,42.7971660550641
2024-12-14,Direct,86.4971754147948
2024-12-15,Direct,17.6024590163934
2024-12-16,Direct,46.0912038342261
2024-12-17,Direct,327.110221218894
2024-12-18,Direct,38.5701567558358
2024-12-19,Direct,37.9639628334888
2024-12-22,Direct,10.6476914611575
2024-12-23,Direct,135.703416915737
2024-12-24,Direct,76.0610320775798
2024-12-29,Direct,36.5820724167792
2025-01-03,Direct,346.727015247489
2025-01-04,Direct,124.728069432684
2025-01-07,Direct,42.1484315948602
2025-01-08,Direct,63.6737281583424
2025-01-10,Direct,22.593237240504
2025-01-12,Direct,91.1265182186235
2025-01-14,Direct,48.4553074754248
2025-01-15,Direct,38.4548815090309
2025-01-16,Direct,10.3552956272826
2025-01-18,Direct,22.1235491601151
2025-01-19,Direct,33.482917792827
2025-01-20,Direct,149.005504592704
2025-01-26,Direct,49.1058139804117
2025-01-27,Direct,64.6723349528437
2025-01-29,Direct,40.874141565241
2025-01-30,Direct,185.383562000926
2025-02-01,Direct,54.5504897811102
2025-02-02,Direct,24.554841980331
2025-02-03,Direct,37.3400084763721
2025-02-08,Direct,331.405976689805
2025-02-10,Direct,62.5835936802642
2025-02-11,Direct,10.6223290520365
2025-02-12,Direct,22.4549267559785
2025-02-15,Direct,123.696863455611
2025-02-16,Direct,26.4695804649223
2025-02-20,Direct,62.217486068668
2025-02-22,Direct,23.9562162561941
2025-02-23,Direct,127.35234375
2025-02-24,Direct,20.8584992746934
2025-02-27,Direct,17.8877473843439
2025-02-28,Direct,8.75694667938759
2025-03-01,Direct,62.7674275483943
2025-03-02,Direct,122.228062458764
2025-03-03,Direct,216.500957758948
2025-03-04,Direct,171.095558637486
2025-03-05,Direct,17.3064186765274
2025-03-08,Direct,226.45408137345
2025-03-09,Direct,4.67286949275348
2025-03-10,Direct,6.25296402289452
2025-03-11,Direct,30.9623712240265
2025-03-13,Direct,94.8906457680342
2025-03-15,Direct,21.5144630433599
2025-03-16,Direct,22.6997672620912
2025-03-17,Direct,166.557022270115
2025-03-21,Direct,38.8954835990728
2025-03-23,Direct,36.8449433491957
2025-03-25,Direct,26.7467374336559
2025-03-26,Direct,21.8120194495625
2025-03-30,Direct,106.015888800475
2025-04-02,Direct,2.3920062413731
2025-04-04,Direct,99.4890277347828
2025-04-05,Direct,114.079370709391
2025-04-06,Direct,153.775378721922
2025-04-07,Direct,154.879276320048
2025-04-09,Direct,59.4789806142453
2025-04-10,Direct,17.7720570966311
2025-04-12,Direct,213.985846621274
2025-04-14,Direct,64.5845032193326
2025-04-15,Direct,7.07751980333242
2025-04-16,Direct,40.0661009697661
2025-04-17,Direct,45.0008130742337
2025-04-19,Direct,24.2496686861038
2025-04-20,Direct,21.8925141947547
2025-04-21,Direct,27.2474317649616
2025-04-23,Direct,17.1801196122912
2025-04-24,Direct,52.9852152909968
2025-04-25,Direct,81.9932650798494
2025-04-27,Direct,20.4939469785973
2025-05-01,Direct,30.1789117310561
2025-05-02,Direct,7.61955356272541
2025-05-03,Direct,27.690627141878
2025-05-04,Direct,17.4408137317228
2025-05-06,Direct,197.336832923758
2025-05-10,Direct,233.457626172398
2025-05-11,Direct,728.259876592454
2025-05-15,Direct,56.2851128136345
2025-05-16,Direct,56.6155578120171
2025-05-19,Direct,32.4180497735067
2025-05-21,Direct,31.0366679397089
2025-05-23,Direct,36.3037735849057
2025-05-24,Direct,145.487097769096
2025-05-25,Direct,7.42780448217741
2025-05-26,Direct,40.1300711944853
2025-05-27,Direct,675.456481761374
2025-05-28,Direct,26.8367551255752
2025-05-29,Direct,19.6347810318252
2025-05-30,Direct,30.7540726817043
2025-05-31,Direct,65.9903596652578
2025-06-01,Direct,139.124566721227
2025-06-03,Direct,387.52027728806
2025-06-04,Direct,31.4952052844293
2025-06-09,Direct,218.632928470977
2025-06-11,Direct,73.1413737222638
2025-06-12,Direct,86.737888862503
2025-06-13,Direct,17.7203525641026
2025-06-14,Direct,9.27063836896365
2025-06-15,Direct,37.4470540607738
2025-06-16,Direct,19.6555057618438
2025-06-17,Direct,81.8789797358457
2025-06-18,Direct,140.832837702777
2025-06-19,Direct,34.7164613423364
2025-06-22,Direct,58.3891040750294
2025-06-24,Direct,69.9290640547482
2025-06-26,Direct,111.855698344277
2025-06-27,Direct,88.8006883604506
2025-06-30,Direct,67.0315322420639
2025-07-04,Direct,240.797546857773
2025-07-05,Direct,119.659541648303
2025-07-07,Direct,25.1704094448631
2025-07-08,Direct,148.292959031876
2025-07-09,Direct,291.037129565817
2025-07-10,Direct,4.7118015963512
2025-07-11,Direct,30.4859343148358
2025-07-12,Direct,128.01955352124
2025-07-13,Direct,87.7407814614344
2025-07-17,Direct,181.702969077516
2025-07-20,Direct,210.106811875689
2025-07-26,Direct,15.9878745277216
2025-07-27,Direct,21.999829960891
2025-07-29,Direct,76.0426930737509
2025-07-30,Direct,68.410375092306
2025-08-02,Direct,69.2790996784566
2025-08-03,Direct,50.9095537077889
2025-08-07,Direct,43.8443790574938
2025-08-08,Direct,57.6795771353728
2025-08-11,Direct,65.2925697071552
2025-08-13,Direct,17.1132552693208
2025-08-14,Direct,63.909671179884
2025-08-15,Direct,53.6486587863654
2025-08-16,Direct,65.1304018334804
2025-08-18,Direct,102.17824520777
2025-08-19,Direct,17.6748636035411
2025-08-25,Direct,91.0962584314632
2025-08-26,Direct,24.8540808295912
2025-08-28,Direct,106.635469543147
2025-09-01,Direct,6.29233700254022
2025-09-02,Direct,27.9304432065876
2025-09-03,Direct,22.5153224090232
2025-09-04,Direct,85.4091585329841
2025-09-08,Direct,527.618059682291
2025-09-10,Direct,56.0999238882244
2025-09-11,Direct,76.4732740239688
2025-09-16,Direct,9.85712821564005
2025-09-21,Direct,55.136815920398
2025-09-23,Direct,93.4150493355642
2025-09-25,Direct,70.9213161659514
2025-09-28,Direct,91.8039569892473
2025-09-29,Direct,72.2250324902529
2025-09-30,Direct,283.954135066811
2025-10-01,Direct,77.1304276708038
2025-10-02,Direct,8.2850185413886
2025-10-03,Direct,47.9350911647875
2025-10-06,Direct,33.9498562759502
2025-10-07,Direct,24.2654479917611
2025-10-08,Direct,77.1979888520489
2025-10-11,Direct,46.5882700421941
2025-10-14,Direct,24.5307788531174
2025-10-15,Direct,32.2657086915674
2025-10-16,Direct,5.34770793950851
2025-10-20,Direct,29.7826806033342
2025-10-21,Direct,5.37787116875589
2025-10-22,Direct,11.2463246032519
2025-10-23,Direct,135.047039550667
2025-10-24,Direct,30.5320889376887
2025-10-25,Direct,57.8727972626176
2025-10-26,Direct,68.2522187804428
2025-10-30,Direct,19.0132133282267
2025-11-01,Direct,96.7901563404748
2025-11-05,Direct,36.3479918490765
2025-11-08,Direct,29.4419836956522
2025-11-09,Direct,64.7046959763038
2025-11-11,Direct,6.42127031019202
2025-11-12,Direct,42.0514508591507
2025-11-13,Direct,27.5217578166971
2025-11-15,Direct,7.56635916359164
2025-11-16,Direct,35.3692171605484
2025-11-17,Direct,110.882793356929
2025-11-18,Direct,32.7498567152773
2025-11-20,Direct,65.1146706094957
2025-11-21,Direct,9.80641389677635
2025-11-23,Direct,22.658421532485
2025-11-24,Direct,28.1281155739006
2025-11-26,Direct,51.2543876677237
2025-11-29,Direct,9.59418114924723
2025-12-03,Direct,52.5297715416442
2025-12-04,Direct,61.8061705597292
2025-12-06,Direct,84.7285056782592
2025-12-07,Direct,550.940598779558
2025-12-09,Direct,156.311879339954
2025-12-11,Direct,81.0925616768689
2025-12-14,Direct,39.1436945580423
2025-12-16,Direct,41.9456928838951
2025-12-17,Direct,258.658494455898
2025-12-18,Direct,72.6337138005848
2025-12-19,Direct,133.16560324826
2025-12-20,Direct,15.8091540258629
2025-12-21,Direct,447.87141598319
2025-12-22,Direct,82.4714117944957
2025-12-24,Direct,191.741493938209
2025-12-25,Direct,30.5301968041567
2025-12-27,Direct,98.6121735074627
2025-12-28,Direct,249.046543955517
2025-12-29,Direct,286.778732203929
2025-12-31,Direct,23.3475229357798
2023-01-01,Email,33.6778492109877
2023-01-05,Email,5.28083400160385
2023-01-06,Email,42.2940064794816
2023-01-07,Email,7.30841089977067
2023-01-10,Email,35.2240072021607
2023-01-11,Email,30.1700214356669
2023-01-12,Email,33.1584512360908
2023-01-16,Email,513.340596697648
2023-01-22,Email,44.9324087787801
2023-01-24,Email,29.0132299491156
2023-01-25,Email,15.6342206299314
2023-01-28,Email,49.8750513898685
2023-01-29,Email,44.0806643333553
2023-01-30,Email,91.2356677655383
2023-02-02,Email,210.624248655489
2023-02-03,Email,89.6978230032518
2023-02-05,Email,16.3241371705811
2023-02-08,Email,61.0993089591196
2023-02-10,Email,18.1752406373858
2023-02-12,Email,134.533342490214
2023-02-13,Email,51.0534090131984
2023-02-14,Email,37.4782906216854
2023-02-17,Email,101.084150569589
2023-02-21,Email,23.5341114058355
2023-02-23,Email,21.0863483162824
2023-03-02,Email,8.65417348608838
2023-03-03,Email,166.56577373212
2023-03-04,Email,25.9599189371763
2023-03-05,Email,17.1051474897441
2023-03-06,Email,77.4051461889465
2023-03-09,Email,56.5185029917299
2023-03-11,Email,116.341862389409
2023-03-13,Email,54.9677749040547
2023-03-20,Email,4.39391545398257
2023-03-22,Email,182.565894828974
2023-03-23,Email,28.4182126496419
2023-03-24,Email,79.7114176267053
2023-03-25,Email,58.2243117487398
2023-03-27,Email,12.100746149517
2023-03-30,Email,52.8633044974685
2023-04-01,Email,41.331244535121
2023-04-03,Email,163.955629815279
2023-04-04,Email,49.7381792219435
2023-04-05,Email,54.3877584091488
2023-04-07,Email,73.9449201968785
2023-04-09,Email,38.3159602974645
2023-04-10,Email,51.8620488156974
2023-04-11,Email,47.0233999455815
2023-04-12,Email,11.5757980638621
2023-04-13,Email,27.5247422075254
2023-04-18,Email,18.1212038168366
2023-04-19,Email,33.2672047004795
2023-04-21,Email,19.8952364683553
2023-04-23,Email,14.8051118210863
2023-05-01,Email,4.67358562207316
2023-05-04,Email,127.495497197961
2023-05-05,Email,20.3899250016593
2023-05-06,Email,9.94286949437175
2023-05-08,Email,26.9817429399429
2023-05-10,Email,45.4986241044609
2023-05-11,Email,4.59702002597225
2023-05-13,Email,18.898185144753
2023-05-15,Email,4.55518139442297
2023-05-16,Email,11.4518409973717
2023-05-17,Email,10.937132671741
2023-05-18,Email,57.4196777016122
2023-05-19,Email,54.3227759055067
2023-05-21,Email,129.20989103423
2023-05-23,Email,28.9081105108907
2023-05-24,Email,46.0585252306925
2023-05-26,Email,38.7985238604992
2023-05-28,Email,26.3772902682948
2023-05-30,Email,96.8975307299032
2023-05-31,Email,15.4154373126776
2023-06-01,Email,30.636005583807
2023-06-02,Email,20.8962746983467
2023-06-03,Email,28.3487980018733
2023-06-04,Email,92.1707061247425
2023-06-05,Email,14.7671779665849
2023-06-06,Email,63.5118018737744
2023-06-07,Email,44.2734136546185
2023-06-08,Email,315.669085032493
2023-06-10,Email,197.695644877066
2023-06-11,Email,42.414967611766
2023-06-12,Email,159.674584811558
2023-06-14,Email,22.9973322897103
2023-06-15,Email,43.5644179982617
2023-06-16,Email,68.5229885057471
2023-06-18,Email,20.5202623424291
2023-06-19,Email,2.81220683185255
2023-06-20,Email,21.2776651239849
2023-06-25,Email,39.2979404047818
2023-06-26,Email,61.3302601671032
2023-06-27,Email,32.8250369459739
2023-06-28,Email,32.4604311180727
2023-06-30,Email,55.2843899242945
2023-07-01,Email,9.33669681104236
2023-07-02,Email,19.4315884344628
2023-07-03,Email,61.6916515620002
2023-07-06,Email,47.5012214409763
2023-07-07,Email,23.6430399834225
2023-07-08,Email,40.2696574102022
2023-07-09,Email,118.416201560402
2023-07-13,Email,37.5633692576314
2023-07-14,Email,12.3996930750048
2023-07-16,Email,91.7119229638342
2023-07-17,Email,29.7229120299871
2023-07-19,Email,15.5173544735309
2023-07-23,Email,25.1340522853995
2023-07-24,Email,156.854601480352
2023-07-25,Email,109.217606149341
2023-07-26,Email,13.138019525802
2023-07-27,Email,52.4301485233028
2023-07-29,Email,17.7501353336942
2023-07-30,Email,26.0030782123805
2023-07-31,Email,66.5136333704191
2023-08-01,Email,16.7875472855536
2023-08-03,Email,13.7027786548784
2023-08-05,Email,83.1175367134741
2023-08-10,Email,22.625789733465
2023-08-12,Email,31.7400400114318
2023-08-13,Email,32.8805592473134
2023-08-14,Email,174.553612345102
2023-08-16,Email,33.9581255454602
2023-08-17,Email,162.003118827321
2023-08-18,Email,7.38955018168149
2023-08-20,Email,30.504420491704
2023-08-21,Email,23.6223949553299
2023-08-22,Email,15.7551366602621
2023-08-24,Email,10.6842230341128
2023-08-28,Email,30.3769256308101
2023-08-29,Email,28.4737559808612
2023-09-02,Email,31.8120041367026
2023-09-06,Email,5.9094327176781
2023-09-13,Email,22.3523873249534
2023-09-14,Email,214.221513328481
2023-09-15,Email,17.8436309309606
2023-09-16,Email,56.6710654145078
2023-09-17,Email,71.9985755404987
2023-09-18,Email,22.2644544997486
2023-09-19,Email,54.1149541224702
2023-09-20,Email,147.825845864662
2023-09-21,Email,36.7008282559025
2023-09-23,Email,62.5498887557725
2023-09-27,Email,9.42646801817546
2023-09-28,Email,4.38665678926268
2023-09-29,Email,62.7969299515909
2023-09-30,Email,49.9635289774825
2023-10-01,Email,71.3324908142011
2023-10-04,Email,17.3183853264009
2023-10-06,Email,335.742070338421
2023-10-08,Email,104.790728418455
2023-10-10,Email,5.81017535582291
2023-10-11,Email,54.5802568218299
2023-10-12,Email,23.6120637175325
2023-10-13,Email,19.972278414625
2023-10-17,Email,43.303415199747
2023-10-19,Email,30.8161102634104
2023-10-20,Email,9.01954044936669
2023-10-21,Email,15.4935643350293
2023-10-24,Email,44.8038561151079
2023-10-25,Email,92.7872138536354
2023-10-26,Email,80.7580840364462
2023-10-27,Email,13.3929129129129
2023-10-31,Email,5.44796318589569
2023-11-03,Email,62.4054719339112
2023-11-04,Email,208.31841347742
2023-11-06,Email,4.15407582394147
2023-11-07,Email,20.7255026994856
2023-11-09,Email,13.6770988786083
2023-11-10,Email,122.889478494148
2023-11-16,Email,44.7578379737481
2023-11-17,Email,31.0354438049076
2023-11-18,Email,35.8326484280706
2023-11-19,Email,13.5502578408995
2023-11-22,Email,28.5364031992472
2023-11-23,Email,6.49155365215322
2023-11-26,Email,24.0244143463349
2023-11-28,Email,65.196410634166
2023-11-30,Email,39.0265672049136
2023-12-02,Email,161.209271523179
2023-12-06,Email,59.7340891324842
2023-12-08,Email,14.3827739181384
2023-12-12,Email,187.250636465345
2023-12-15,Email,31.9013114599981
2023-12-20,Email,33.9778986904572
2023-12-21,Email,92.5087619866694
2023-12-22,Email,32.9306606098267
2023-12-24,Email,40.102995360262
2023-12-25,Email,35.1217074609143
2023-12-26,Email,2.86012526096033
2023-12-27,Email,21.9047891156752
2023-12-29,Email,5.08581610833927
2023-12-30,Email,25.8489595331337
2024-01-01,Email,59.310962962963
2024-01-03,Email,15.8299721189591
2024-01-04,Email,84.705199097958
2024-01-06,Email,7.49356492969396
2024-01-08,Email,8.66537183305279
2024-01-09,Email,60.1129761523688
2024-01-11,Email,21.8626528845671
2024-01-12,Email,69.1519883406205
2024-01-14,Email,6.43094715515786
2024-01-16,Email,111.006800672452
2024-01-19,Email,6.02056350829357
2024-01-26,Email,16.332964073157
2024-01-27,Email,109.033245952964
2024-01-28,Email,38.6560145942128
2024-02-01,Email,23.1693315211121
2024-02-02,Email,74.4462212841952
2024-02-04,Email,97.1215675002395
2024-02-05,Email,1.96765002746937
2024-02-06,Email,12.5908831566445
2024-02-08,Email,52.5108969684488
2024-02-09,Email,15.3204795113724
2024-02-10,Email,26.5382582350287
2024-02-11,Email,5.40767033157302
2024-02-12,Email,52.2050071988482
2024-02-13,Email,102.998564754023
2024-02-14,Email,213.398401539329
2024-02-15,Email,41.1759661397053
2024-02-17,Email,344.68476115812
2024-02-19,Email,26.3860204623241
2024-02-24,Email,50.2121344571566
2024-02-25,Email,31.5323221371684
2024-02-26,Email,20.6291468635206
2024-03-03,Email,169.154459063205
2024-03-05,Email,25.5838949445
2024-03-06,Email,32.6627721720659
2024-03-08,Email,35.0340603382014
2024-03-12,Email,98.5981298231105
2024-03-13,Email,87.7823335530653
2024-03-14,Email,13.4258411843876
2024-03-16,Email,9.23672351549857
2024-03-17,Email,14.7754660389536
2024-03-18,Email,4.03279385067017
2024-03-19,Email,107.468784619233
2024-03-20,Email,64.3373195683655
2024-03-22,Email,13.3843073969677
2024-03-23,Email,12.8216846382157
2024-03-24,Email,46.4442238351363
2024-03-26,Email,23.641159776347
2024-03-28,Email,58.531886619933
2024-04-02,Email,55.6115200781495
2024-04-03,Email,12.746267580238
2024-04-05,Email,27.2162228633132
2024-04-06,Email,94.8784680177083
2024-04-07,Email,4.02762218326421
2024-04-10,Email,2.37573964497041
2024-04-14,Email,113.233611966564
2024-04-15,Email,234.740584029625
2024-04-16,Email,62.3318790775623
2024-04-17,Email,4.6565287653523
2024-04-19,Email,41.9877600662457
2024-04-24,Email,211.139751778197
2024-04-26,Email,129.016388633287
2024-04-29,Email,144.971055199125
2024-04-30,Email,16.1755158661349
2024-05-01,Email,31.5852498363517
2024-05-02,Email,76.0724088647048
2024-05-05,Email,24.4327516697214
2024-05-06,Email,31.825220665883
2024-05-08,Email,22.8778924054322
2024-05-13,Email,32.0188626284175
2024-05-15,Email,32.1058922276314
2024-05-19,Email,116.60044384549
2024-05-21,Email,18.5942540017499
2024-05-22,Email,49.0313294270409
2024-05-23,Email,13.1643411737946
2024-05-26,Email,35.0239958605524
2024-05-29,Email,195.851591950357
2024-05-30,Email,61.1625467261546
2024-06-02,Email,15.9088775963568
2024-06-03,Email,16.5105617365596
2024-06-05,Email,12.0625192643584
2024-06-08,Email,95.0755826279653
2024-06-09,Email,694.907650614968
2024-06-10,Email,24.934250764526
2024-06-11,Email,23.1258807164097
2024-06-13,Email,12.6879734010112
2024-06-16,Email,33.6552189562088
2024-06-17,Email,605.62649791044
2024-06-18,Email,29.3745677339019
2024-06-19,Email,88.0543787253554
2024-06-21,Email,115.376323156329
2024-06-25,Email,6.62721088435374
2024-06-26,Email,1.21878297572986
2024-06-28,Email,47.8949542524032
2024-07-03,Email,18.7507264425073
2024-07-04,Email,386.418006591431
2024-07-06,Email,18.2320188066246
2024-07-07,Email,58.6319792031699
2024-07-09,Email,294.771801443165
2024-07-10,Email,12.807536435196
2024-07-13,Email,14.5089451139075
2024-07-14,Email,49.3296348069195
2024-07-15,Email,160.416269289975
2024-07-16,Email,8.23009297688775
2024-07-19,Email,36.1778950343918
2024-07-20,Email,37.1191795748302
2024-07-25,Email,9.91216467958271
2024-07-26,Email,5.54061300145638
2024-07-27,Email,71.5579186730872
2024-07-28,Email,18.5399694318105
2024-07-30,Email,34.2164823186748
2024-08-02,Email,13.6619498984428
2024-08-04,Email,13.9739302606974
2024-08-08,Email,41.9722981327133
2024-08-10,Email,29.8530809493849
2024-08-12,Email,25.2122540282981
2024-08-13,Email,8.56690873405299
2024-08-14,Email,86.6585428994083
2024-08-21,Email,27.4520432184463
2024-08-23,Email,120.357768216493
2024-08-28,Email,15.0441733473465
2024-08-29,Email,3.13643698809488
2024-08-31,Email,15.829105511722
2024-09-02,Email,5.14087530966144
2024-09-03,Email,38.6304078888391
2024-09-06,Email,154.492586215284
2024-09-09,Email,248.898497052742
2024-09-10,Email,40.9803098069161
2024-09-12,Email,20.1515623566156
2024-09-14,Email,22.6254821178121
2024-09-15,Email,16.8750005902916
2024-09-18,Email,108.420153714774
2024-09-19,Email,207.375456318448
2024-09-21,Email,62.3733193277311
2024-09-23,Email,89.8374264960221
2024-09-24,Email,64.6052768442951
2024-09-25,Email,2.63835431437804
2024-09-29,Email,57.1331898291403
2024-10-01,Email,7.26877726428541
2024-10-04,Email,5.75468664477285
2024-10-06,Email,79.0201557961025
2024-10-07,Email,258.273552678893
2024-10-08,Email,358.119688863993
2024-10-09,Email,34.6768694428453
2024-10-13,Email,11.5636965256441
2024-10-17,Email,10.7709885057471
2024-10-19,Email,39.9429450582042
2024-10-20,Email,57.9366178571249
2024-10-21,Email,34.8274668991446
2024-10-26,Email,111.994278959811
2024-10-28,Email,190.606059283189
2024-10-30,Email,11.5339612683204
2024-11-01,Email,29.027394004219
2024-11-02,Email,42.1216076603251
2024-11-03,Email,41.4718485034905
2024-11-05,Email,107.531437875752
2024-11-06,Email,41.776144884842
2024-11-07,Email,36.62797638642
2024-11-09,Email,25.3020849585653
2024-11-11,Email,62.3649965903165
2024-11-12,Email,72.217835543368
2024-11-14,Email,34.3626230575218
2024-11-15,Email,30.6673105289036
2024-11-16,Email,45.6153632274867
2024-11-17,Email,13.0246808510638
2024-11-20,Email,41.9885743284018
2024-11-21,Email,39.7614491844417
2024-11-22,Email,37.364401744151
2024-11-23,Email,115.79737758656
2024-11-24,Email,62.9636470243331
2024-11-26,Email,59.4905970491553
2024-11-28,Email,15.6308251049824
2024-11-30,Email,12.7865942171221
2024-12-01,Email,45.83602489275
2024-12-03,Email,18.2382003069839
2024-12-04,Email,34.5963818226723
2024-12-06,Email,62.0771476877946
2024-12-10,Email,61.5925450262283
2024-12-12,Email,36.9292583122296
2024-12-13,Email,76.7854158513593
2024-12-18,Email,66.4797068079947
2024-12-19,Email,11.3526391564082
2024-12-20,Email,28.8292942061981
2024-12-21,Email,27.1687334656085
2024-12-24,Email,23.5973773868949
2024-12-25,Email,209.99779522686
2024-12-28,Email,76.2741425156484
2024-12-30,Email,365.592441645054
2025-01-01,Email,59.8873797155752
2025-01-04,Email,26.0157284056725
2025-01-05,Email,317.624618495346
2025-01-06,Email,37.243869290315
2025-01-11,Email,3.25667172922543
2025-01-13,Email,30.8159799639596
2025-01-14,Email,28.6549259717541
2025-01-15,Email,14.5759914831408
2025-01-18,Email,67.6450154438426
2025-01-20,Email,43.9331603069076
2025-01-21,Email,27.0703569795952
2025-01-25,Email,121.594850837761
2025-01-26,Email,69.0306344849855
2025-01-27,Email,16.5269835430031
2025-01-28,Email,17.0140945205145
2025-01-29,Email,12.8935974988106
2025-01-30,Email,50.8340679164784
2025-01-31,Email,17.841866258401
2025-02-03,Email,54.062530593276
2025-02-05,Email,22.5462426029648
2025-02-09,Email,23.7143711732001
2025-02-12,Email,61.1805485594635
2025-02-16,Email,14.269468918529
2025-02-18,Email,5.80608988398433
2025-02-19,Email,25.3564047746303
2025-02-23,Email,739.230050849148
2025-02-24,Email,96.6015951882845
2025-02-25,Email,77.2153131223722
2025-03-03,Email,30.5259217289247
2025-03-06,Email,4.83135188135801
2025-03-07,Email,54.0870257037123
2025-03-08,Email,71.4997581035317
2025-03-09,Email,100.0104742508
2025-03-10,Email,96.3817730625626
2025-03-12,Email,70.0508112724167
2025-03-14,Email,33.5521224611907
2025-03-15,Email,162.943966780457
2025-03-16,Email,1.48203807070273
2025-03-19,Email,24.9140123740417
2025-03-21,Email,119.24538863218
2025-03-22,Email,10.5386055605262
2025-03-24,Email,16.8403979755368
2025-03-25,Email,48.4466520010499
2025-03-27,Email,123.423073381825
2025-03-28,Email,15.420709554749
2025-04-01,Email,49.2660365015911
2025-04-02,Email,12.9331263219477
2025-04-04,Email,40.0285737822111
2025-04-05,Email,104.527328065834
2025-04-08,Email,22.191570129388
2025-04-10,Email,7.30031242321059
2025-04-13,Email,24.280529442036
2025-04-14,Email,262.459992431569
2025-04-15,Email,9.23371048252912
2025-04-16,Email,22.5180145297868
2025-04-17,Email,5.62558073768836
2025-04-18,Email,63.8073670400646
2025-04-20,Email,19.0218284448573
2025-04-21,Email,106.398431246999
2025-04-22,Email,129.415944437849
2025-04-23,Email,31.687462165723
2025-04-25,Email,75.3157810976944
2025-04-28,Email,19.2334612054516
2025-04-29,Email,41.9222314147264
2025-04-30,Email,57.343960671244
2025-05-03,Email,20.8646075561513
2025-05-04,Email,26.3376263291708
2025-05-08,Email,5.33968866235019
2025-05-09,Email,21.529646085491
2025-05-10,Email,477.201534743727
2025-05-12,Email,227.724661981645
2025-05-14,Email,67.8015624169634
2025-05-19,Email,62.2204906204906
2025-05-20,Email,29.2452066209756
2025-05-23,Email,19.5016956732382
2025-05-24,Email,18.4257230874551
2025-05-25,Email,25.3043441603609
2025-05-26,Email,99.4242987098074
2025-05-27,Email,2.52309881422925
2025-05-28,Email,258.665977011494
2025-05-29,Email,10.5634552033267
2025-05-30,Email,28.4235910943246
2025-06-02,Email,102.375520044377
2025-06-04,Email,20.4343242284498
2025-06-05,Email,17.2469729570097
2025-06-09,Email,24.463404850646
2025-06-10,Email,36.1994757668727
2025-06-11,Email,27.968726276529
2025-06-12,Email,53.1113420405322
2025-06-13,Email,20.8330934388869
2025-06-15,Email,22.0468612849336
2025-06-16,Email,21.8269125047565
2025-06-17,Email,95.1155083978678
2025-06-18,Email,109.970623839884
2025-06-19,Email,24.948642785953
2025-06-21,Email,78.740030413732
2025-06-22,Email,33.3189335831136
2025-06-23,Email,257.119193396083
2025-06-24,Email,99.94037164348
2025-06-26,Email,179.368003480457
2025-06-28,Email,141.521182356451
2025-06-29,Email,70.6426722208164
2025-06-30,Email,184.295858562963
2025-07-03,Email,68.1197441116604
2025-07-05,Email,279.263969045121
2025-07-12,Email,125.643343532479
2025-07-14,Email,49.8347741935484
2025-07-15,Email,334.203115241909
2025-07-16,Email,39.6838827578865
2025-07-21,Email,37.1025217195719
2025-07-23,Email,51.5708766148089
2025-07-25,Email,15.8209935676694
2025-07-26,Email,51.9844457738655
2025-07-27,Email,30.6440817526834
2025-07-28,Email,55.8789970043271
2025-07-29,Email,24.5699326303456
2025-07-31,Email,5.2116129994037
2025-08-01,Email,30.7736671175065
2025-08-02,Email,709.465053763441
2025-08-03,Email,8.73121480660943
2025-08-04,Email,47.0052080613597
2025-08-05,Email,16.2184208073087
2025-08-06,Email,42.3642495620435
2025-08-10,Email,16.4931979764835
2025-08-12,Email,7.24226283154416
2025-08-13,Email,11.9192067398713
2025-08-14,Email,8.20683853728537
2025-08-16,Email,41.165682120502
2025-08-18,Email,21.2727365833675
2025-08-20,Email,58.6922333627972
2025-08-21,Email,8.12981563323066
2025-08-22,Email,666.339359753158
2025-08-24,Email,27.8935950182585
2025-08-25,Email,26.2182932578972
2025-08-27,Email,68.4576827704625
2025-08-28,Email,15.5468514612835
2025-08-29,Email,3.81308522693386
2025-08-31,Email,78.6899512004129
2025-09-01,Email,68.312
2025-09-03,Email,2.63098634163209
2025-09-04,Email,61.0507919782563
2025-09-05,Email,59.4508206116979
2025-09-08,Email,26.4540222878529
2025-09-10,Email,21.7604997984684
2025-09-11,Email,28.1502855834701
2025-09-12,Email,89.5717415699363
2025-09-15,Email,58.779185949994
2025-09-20,Email,11.8334482826571
2025-09-24,Email,32.3804793507207
2025-09-25,Email,27.6741186772794
2025-09-26,Email,81.7220697624034
2025-09-27,Email,19.1613975841018
2025-09-28,Email,25.4002676986644
2025-09-29,Email,13.3108652569433
2025-10-02,Email,30.5367814157058
2025-10-03,Email,27.120455067047
2025-10-07,Email,6.34297132110955
2025-10-09,Email,27.4517019319227
2025-10-10,Email,26.2057836516551
2025-10-11,Email,21.8948658649399
2025-10-12,Email,11.4185863377083
2025-10-13,Email,25.3363705712833
2025-10-15,Email,22.7282240961422
2025-10-16,Email,205.788334835538
2025-10-18,Email,53.363221047066
2025-10-20,Email,6.2636629720263
2025-10-22,Email,140.86871072187
2025-10-24,Email,34.8598507169515
2025-10-25,Email,18.0058756963788
