event_date,channel,ctr
2024-09-06,Direct,0.0285773217082748
2024-09-07,Direct,0.0282131661442006
2024-09-09,Direct,0.0313170731707317
2024-09-12,Direct,0.0371495649772131
2024-09-13,Direct,0.0359481544996097
2024-09-15,Direct,0.0405125306199359
2024-09-16,Direct,0.0373475460694091
2024-09-17,Direct,0.0310796877301517
2024-09-19,Direct,0.0215840171245095
2024-09-20,Direct,0.0323827936201063
2024-09-25,Direct,0.0319698450369957
2024-09-28,Direct,0.0251352211263124
2024-09-30,Direct,0.0117132192045308
2024-10-01,Direct,0.0469211822660099
2024-10-02,Direct,0.0456778855986282
2024-10-03,Direct,0.0141294999385674
2024-10-05,Direct,0.0393554384877595
2024-10-06,Direct,0.0293003106403683
2024-10-07,Direct,0.0420499342969777
2024-10-08,Direct,0.0350633295451823
2024-10-10,Direct,0.0209794429975248
2024-10-19,Direct,0.0234251345362457
2024-10-21,Direct,0.0391230143100958
2024-10-25,Direct,0.0252075919335706
2024-10-27,Direct,0.036228224710461
2024-10-28,Direct,0.0448241206030151
2024-10-29,Direct,0.028108557186375
2024-10-30,Direct,0.0472344591287323
2024-11-03,Direct,0.0434279624665593
2024-11-06,Direct,0.0151260504201681
2024-11-07,Direct,0.0458907048455395
2024-11-08,Direct,0.0337845617361265
2024-11-09,Direct,0.0454987571598401
2024-11-11,Direct,0.0416909961462104
2024-11-16,Direct,0.0612790269074825
2024-11-17,Direct,0.0408262094097171
2024-11-19,Direct,0.0326559304703477
2024-11-20,Direct,0.048353740081554
2024-11-24,Direct,0.0327193765451009
2024-11-28,Direct,0.0392697209782983
2024-12-03,Direct,0.0343598039533935
2024-12-07,Direct,0.047219872337153
2024-12-08,Direct,0.0448707527231344
2024-12-09,Direct,0.0390171563494985
2024-12-14,Direct,0.0217132785243572
2024-12-15,Direct,0.0347553324968632
2024-12-16,Direct,0.0554052129326307
2024-12-17,Direct,0.0403873152932161
2024-12-18,Direct,0.0325730525395322
2024-12-19,Direct,0.0312615593862396
2024-12-22,Direct,0.0246062992125984
2024-12-23,Direct,0.0451016013757507
2024-12-24,Direct,0.035281005300665
2024-12-29,Direct,0.0379144201747325
2025-01-03,Direct,0.0366649019562896
2025-01-04,Direct,0.0424977671926169
2025-01-07,Direct,0.0344381407385289
2025-01-08,Direct,0.0411154808723633
2025-01-10,Direct,0.0297259637714817
2025-01-12,Direct,0.0414752592203701
2025-01-14,Direct,0.0274914089347079
2025-01-15,Direct,0.0282076249461497
2025-01-16,Direct,0.0136268343815514
2025-01-18,Direct,0.0514275059670084
2025-01-19,Direct,0.0202579230407769
2025-01-20,Direct,0.0352878326309687
2025-01-26,Direct,0.0336900884132155
2025-01-27,Direct,0.0294440226103096
2025-01-29,Direct,0.0259026062006854
2025-01-30,Direct,0.030628903588779
2025-02-01,Direct,0.0273174520973589
2025-02-02,Direct,0.0347535542239455
2025-02-03,Direct,0.0445509822263798
2025-02-08,Direct,0.051997733068858
2025-02-10,Direct,0.0370745542949757
2025-02-11,Direct,0.0203342357050184
2025-02-12,Direct,0.0415041348104228
2025-02-15,Direct,0.0374830485489558
2025-02-16,Direct,0.0299188064610099
2025-02-20,Direct,0.0479792636479052
2025-02-22,Direct,0.0355291164110681
2025-02-23,Direct,0.0472450459159014
2025-02-24,Direct,0.0233992767496277
2025-02-27,Direct,0.0320568129023694
2025-02-28,Direct,0.0137311671420717
2025-03-01,Direct,0.0341176470588235
2025-03-02,Direct,0.0492174426616793
2025-03-03,Direct,0.0305194441962479
2025-03-04,Direct,0.0345384118786314
2025-03-05,Direct,0.0638503485883896
2025-03-08,Direct,0.0370042396884011
2025-03-09,Direct,0.0195170352106288
2025-03-10,Direct,0.0296159841292334
2025-03-11,Direct,0.019184389388292
2025-03-13,Direct,0.0262063872413643
2025-03-15,Direct,0.0312319468428367
2025-03-16,Direct,0.0289679996231957
2025-03-17,Direct,0.0358737115493872
2025-03-21,Direct,0.0570580210255999
2025-03-23,Direct,0.0350596826364893
2025-03-25,Direct,0.0244171259008054
2025-03-26,Direct,0.0316423627034738
2025-03-30,Direct,0.0288891556843172
2025-04-02,Direct,0.0257305856327861
2025-04-04,Direct,0.0447505427460839
2025-04-05,Direct,0.0312000725780936
2025-04-06,Direct,0.0446820483961733
2025-04-07,Direct,0.0480741700314299
2025-04-09,Direct,0.0173615857826384
2025-04-10,Direct,0.0347675675675676
2025-04-12,Direct,0.0328219322852224
2025-04-14,Direct,0.0382419182055897
2025-04-15,Direct,0.00996333492746692
2025-04-16,Direct,0.0401980774832508
2025-04-17,Direct,0.0479921645445642
2025-04-19,Direct,0.0158414049063094
2025-04-20,Direct,0.034861676505096
2025-04-21,Direct,0.0222629590233602
2025-04-23,Direct,0.0178371758692295
2025-04-24,Direct,0.0377477660254522
2025-04-25,Direct,0.0242206153298841
2025-04-27,Direct,0.0223214285714286
2025-05-01,Direct,0.0331942416399423
2025-05-02,Direct,0.0180007659900421
2025-05-03,Direct,0.0210902011680727
2025-05-04,Direct,0.0189855072463768
2025-05-06,Direct,0.0399124841399582
2025-05-10,Direct,0.0549828178694158
2025-05-11,Direct,0.0494185291662803
2025-05-15,Direct,0.0344885327018084
2025-05-16,Direct,0.046168532500217
2025-05-19,Direct,0.0430839002267574
2025-05-21,Direct,0.0174919329946737
2025-05-23,Direct,0.0472312703583062
2025-05-24,Direct,0.0247966413014957
2025-05-25,Direct,0.0428529498092163
2025-05-26,Direct,0.0280390903278838
2025-05-27,Direct,0.0441388018410383
2025-05-28,Direct,0.0447931401136777
2025-05-29,Direct,0.0480988453335295
2025-05-30,Direct,0.0380495012929442
2025-05-31,Direct,0.0418844241456632
2025-06-01,Direct,0.0427001983705491
2025-06-03,Direct,0.0340389270980709
2025-06-04,Direct,0.0240070163174241
2025-06-09,Direct,0.0504657540419899
2025-06-11,Direct,0.060363113821562
2025-06-12,Direct,0.0381057013993293
2025-06-13,Direct,0.0318231697758269
2025-06-14,Direct,0.0187604513895096
2025-06-15,Direct,0.0381447360394261
2025-06-16,Direct,0.0190469293163384
2025-06-17,Direct,0.0489146979293557
2025-06-18,Direct,0.0361011478373584
2025-06-19,Direct,0.0317389860222759
2025-06-22,Direct,0.0166969445960835
2025-06-24,Direct,0.0360341103778392
2025-06-26,Direct,0.0540946656649136
2025-06-27,Direct,0.0242152466367713
2025-06-30,Direct,0.0392438289275116
2025-07-04,Direct,0.042654028436019
2025-07-05,Direct,0.0262944327219607
2025-07-07,Direct,0.0372486155639755
2025-07-08,Direct,0.0374677333289995
2025-07-09,Direct,0.0443808820815649
2025-07-10,Direct,0.0283251231527094
2025-07-11,Direct,0.0217748112484955
2025-07-12,Direct,0.0512927876059877
2025-07-13,Direct,0.0303257207038562
2025-07-17,Direct,0.0372907105408382
2025-07-20,Direct,0.0248299379209806
2025-07-26,Direct,0.031358024691358
2025-07-27,Direct,0.0525337052533705
2025-07-29,Direct,0.0426137546369914
2025-07-30,Direct,0.0366708814840007
2025-08-02,Direct,0.0533344603161187
2025-08-03,Direct,0.0300635960686067
2025-08-07,Direct,0.0578364116094987
2025-08-08,Direct,0.0647209671510563
2025-08-11,Direct,0.032285035663698
2025-08-13,Direct,0.0319701873099931
2025-08-14,Direct,0.0375546912980068
2025-08-15,Direct,0.0356714877486834
2025-08-16,Direct,0.0441923794721674
2025-08-18,Direct,0.0355165428764348
2025-08-19,Direct,0.0160236936206445
2025-08-25,Direct,0.040882159315339
2025-08-26,Direct,0.0424953999824761
2025-08-28,Direct,0.0475860017844751
2025-09-01,Direct,0.0285754803942424
2025-09-02,Direct,0.0194690265486726
2025-09-03,Direct,0.0417865632428375
2025-09-04,Direct,0.0343445848560145
2025-09-08,Direct,0.0475803832717597
2025-09-10,Direct,0.0517764955967203
2025-09-11,Direct,0.0325876211782252
2025-09-16,Direct,0.0245887139571909
2025-09-21,Direct,0.0388523610280932
2025-09-23,Direct,0.0370323237465004
2025-09-25,Direct,0.0267916390179164
2025-09-28,Direct,0.0398876404494382
2025-09-29,Direct,0.0500312695434647
2025-09-30,Direct,0.0250230475437903
2025-10-01,Direct,0.0288502324738596
2025-10-02,Direct,0.0463204152573675
2025-10-03,Direct,0.0467679218846498
2025-10-06,Direct,0.0365546218487395
2025-10-07,Direct,0.0497548574541493
2025-10-08,Direct,0.0282636207875912
2025-10-11,Direct,0.0473943812995925
2025-10-14,Direct,0.0465576365075178
2025-10-15,Direct,0.0417306088681901
2025-10-16,Direct,0.0266544764048105
2025-10-20,Direct,0.0531722629125844
2025-10-21,Direct,0.0233050847457627
2025-10-22,Direct,0.0434201736806947
2025-10-23,Direct,0.045436428856118
2025-10-24,Direct,0.0262066582190992
2025-10-25,Direct,0.0259436469962786
2025-10-26,Direct,0.0303704652700873
2025-10-30,Direct,0.00679882044560944
2025-11-01,Direct,0.0426299045599152
2025-11-05,Direct,0.0455307059080644
2025-11-08,Direct,0.0315213035928944
2025-11-09,Direct,0.0407057424172339
2025-11-11,Direct,0.0169890873015873
2025-11-12,Direct,0.0283966073918726
2025-11-13,Direct,0.0554672829698108
2025-11-15,Direct,0.0210607670756449
2025-11-16,Direct,0.0306671449067432
2025-11-17,Direct,0.0474134880758616
2025-11-18,Direct,0.0323136225703272
2025-11-20,Direct,0.0296852063284945
2025-11-21,Direct,0.0258765542735521
2025-11-23,Direct,0.0484205672123588
2025-11-24,Direct,0.0426205903527718
2025-11-26,Direct,0.0303934987965665
2025-11-29,Direct,0.0461735287276111
2025-12-03,Direct,0.0261243386243386
2025-12-04,Direct,0.0205572289169629
2025-12-06,Direct,0.0352100697397517
2025-12-07,Direct,0.0464759959141982
2025-12-09,Direct,0.0600901020272956
2025-12-11,Direct,0.0363871444403399
2025-12-14,Direct,0.0347360153704353
2025-12-16,Direct,0.0354771784232365
2025-12-17,Direct,0.0421093050044797
2025-12-18,Direct,0.0377019748653501
2025-12-19,Direct,0.0436141214015026
2025-12-20,Direct,0.0274705923786716
2025-12-21,Direct,0.0566570535928863
2025-12-22,Direct,0.0347760644000835
2025-12-24,Direct,0.0522101217168482
2025-12-25,Direct,0.028286309139206
2025-12-27,Direct,0.0270666060697874
2025-12-28,Direct,0.0262985660736598
2025-12-29,Direct,0.0590541652548526
2025-12-31,Direct,0.0487179487179487
2023-01-01,Email,0.043509272467903
2023-01-05,Email,0.0193661971830986
2023-01-06,Email,0.0557246744461356
2023-01-07,Email,0.0306099482331758
2023-01-10,Email,0.0268041237113402
2023-01-11,Email,0.0225038013177902
2023-01-12,Email,0.0290915000812612
2023-01-16,Email,0.0345579893533467
2023-01-22,Email,0.0346059616169865
2023-01-24,Email,0.0403697415581966
2023-01-25,Email,0.0242303217954832
2023-01-28,Email,0.0550061633648908
2023-01-29,Email,0.0337287178245784
2023-01-30,Email,0.0276718730783422
2023-02-02,Email,0.0410653525753843
2023-02-03,Email,0.0326330225518745
2023-02-05,Email,0.0464393753576977
2023-02-08,Email,0.0395832852989311
2023-02-10,Email,0.0620627623425945
2023-02-12,Email,0.0439199680582051
2023-02-13,Email,0.0456459874786568
2023-02-14,Email,0.0369006206943592
2023-02-17,Email,0.0329021616459762
2023-02-21,Email,0.011378002528445
2023-02-23,Email,0.0516149461684611
2023-03-02,Email,0.0374522706962385
2023-03-03,Email,0.0290370680409135
2023-03-04,Email,0.023510522392339
2023-03-05,Email,0.0287057030356916
2023-03-06,Email,0.0391654214696489
2023-03-09,Email,0.0477041776439594
2023-03-11,Email,0.0333194934606602
2023-03-13,Email,0.0277641728909024
2023-03-20,Email,0.0122626221626947
2023-03-22,Email,0.0255767741925833
2023-03-23,Email,0.0291607874756434
2023-03-24,Email,0.0433085139123275
2023-03-25,Email,0.03125
2023-03-27,Email,0.0424229790271523
2023-03-30,Email,0.0268080118104263
2023-04-01,Email,0.0367474589523065
2023-04-03,Email,0.0435017430156626
2023-04-04,Email,0.0280436717309265
2023-04-05,Email,0.0344167270468896
2023-04-07,Email,0.0322176049564166
2023-04-09,Email,0.0338200034477131
2023-04-10,Email,0.0352091598909483
2023-04-11,Email,0.0363758089712118
2023-04-12,Email,0.0307471095981074
2023-04-13,Email,0.0500437625495547
2023-04-18,Email,0.0357096420012461
2023-04-19,Email,0.0545404776568809
2023-04-21,Email,0.0401802632792107
2023-04-23,Email,0.0157100563460988
2023-05-01,Email,0.0372461447712143
2023-05-04,Email,0.0400001479347869
2023-05-05,Email,0.0410672568547891
2023-05-06,Email,0.0283870967741936
2023-05-08,Email,0.0297048119347793
2023-05-10,Email,0.0292085698872056
2023-05-11,Email,0.0192727546487992
2023-05-13,Email,0.0302395607364105
2023-05-15,Email,0.0505521706016756
2023-05-16,Email,0.0341501564129301
2023-05-17,Email,0.0382408091368828
2023-05-18,Email,0.0461151145701573
2023-05-19,Email,0.0228886538752077
2023-05-21,Email,0.0309814189321044
2023-05-23,Email,0.0347677639306617
2023-05-24,Email,0.0472262322128274
2023-05-26,Email,0.0260498894853173
2023-05-28,Email,0.0214666988936066
2023-05-30,Email,0.0345012274045972
2023-05-31,Email,0.036999493157628
2023-06-01,Email,0.0396614103351765
2023-06-02,Email,0.0246641074856046
2023-06-03,Email,0.0283555729984301
2023-06-04,Email,0.0285360824742268
2023-06-05,Email,0.0385059128929911
2023-06-06,Email,0.0215540024666706
2023-06-07,Email,0.0407134858422652
2023-06-08,Email,0.0533545689826797
2023-06-10,Email,0.0191226096737908
2023-06-11,Email,0.056283403490517
2023-06-12,Email,0.0381561993432811
2023-06-14,Email,0.0371717248090273
2023-06-15,Email,0.0231807268813644
2023-06-16,Email,0.0288722117990411
2023-06-18,Email,0.0293360135686915
2023-06-19,Email,0.0264185855263158
2023-06-20,Email,0.0299774244988301
2023-06-25,Email,0.0410218087294254
2023-06-26,Email,0.041634450150135
2023-06-27,Email,0.0357535980183256
2023-06-28,Email,0.0239171374764595
2023-06-30,Email,0.0350140447266293
2023-07-01,Email,0.0384426631768363
2023-07-02,Email,0.0282426226046561
2023-07-03,Email,0.0342524161455372
2023-07-06,Email,0.0418174864362396
2023-07-07,Email,0.029972527913822
2023-07-08,Email,0.039077828646174
2023-07-09,Email,0.0340815433958821
2023-07-13,Email,0.0494030788564248
2023-07-14,Email,0.0335413416536661
2023-07-16,Email,0.0358663976686842
2023-07-17,Email,0.0355932203389831
2023-07-19,Email,0.0300004881607452
2023-07-23,Email,0.025002185505726
2023-07-24,Email,0.0248176661264182
2023-07-25,Email,0.0525962399283796
2023-07-26,Email,0.0307848101265823
2023-07-27,Email,0.0553152743000228
2023-07-29,Email,0.034173610378652
2023-07-30,Email,0.0344880130028444
2023-07-31,Email,0.0423111832151345
2023-08-01,Email,0.0276591200341734
2023-08-03,Email,0.0586627801056659
2023-08-05,Email,0.030916700418523
2023-08-10,Email,0.0322765968559043
2023-08-12,Email,0.0143624474544605
2023-08-13,Email,0.0300428007313301
2023-08-14,Email,0.049060210258044
2023-08-16,Email,0.0519425543170013
2023-08-17,Email,0.0590240945597818
2023-08-18,Email,0.0213083492247741
2023-08-20,Email,0.0302228938420854
2023-08-21,Email,0.0384928380351036
2023-08-22,Email,0.0331285387302735
2023-08-24,Email,0.0395749103018258
2023-08-28,Email,0.0284838950070382
2023-08-29,Email,0.028786267659122
2023-09-02,Email,0.0439172007185372
2023-09-06,Email,0.0331157459003343
2023-09-13,Email,0.0546881891152862
2023-09-14,Email,0.0336296205423996
2023-09-15,Email,0.0381674827771395
2023-09-16,Email,0.0273825503355705
2023-09-17,Email,0.0321134809450138
2023-09-18,Email,0.0324552341597796
2023-09-19,Email,0.0375172776936747
2023-09-20,Email,0.0421084891204413
2023-09-21,Email,0.0476986624704957
2023-09-23,Email,0.0334344927978416
2023-09-27,Email,0.0453874175445506
2023-09-28,Email,0.0207777354174609
2023-09-29,Email,0.040306556911723
2023-09-30,Email,0.0347826086956522
2023-10-01,Email,0.0439500813890396
2023-10-04,Email,0.024261396986891
2023-10-06,Email,0.0437484464330102
2023-10-08,Email,0.0181159420289855
2023-10-10,Email,0.0361963190184049
2023-10-11,Email,0.0541432175431787
2023-10-12,Email,0.0407822266229346
2023-10-13,Email,0.0202198398697245
2023-10-17,Email,0.0249553092599213
2023-10-19,Email,0.0389214018045725
2023-10-20,Email,0.0464913808114226
2023-10-24,Email,0.0371030640668524
2023-10-25,Email,0.0267111853088481
2023-10-26,Email,0.0347878451061677
2023-10-27,Email,0.0264612954186414
2023-10-31,Email,0.0184198331788693
2023-11-03,Email,0.0196387668835282
2023-11-04,Email,0.0478921167055265
2023-11-06,Email,0.009185303514377
2023-11-07,Email,0.0189873417721519
2023-11-09,Email,0.020828430218875
2023-11-10,Email,0.0369874626332932
2023-11-16,Email,0.0462967597411587
2023-11-17,Email,0.0423096067695371
2023-11-18,Email,0.0611926859675855
2023-11-19,Email,0.0510450160771704
2023-11-22,Email,0.0434145149466482
2023-11-23,Email,0.0333445152633345
2023-11-26,Email,0.0267033500566435
2023-11-28,Email,0.0407490896479972
2023-11-30,Email,0.0538711776187378
2023-12-02,Email,0.0320179584120983
2023-12-06,Email,0.0333801026559894
2023-12-08,Email,0.0179722247435781
2023-12-12,Email,0.0430260256243296
2023-12-15,Email,0.0206824024304744
2023-12-20,Email,0.0314136655363118
2023-12-21,Email,0.0302618792198182
2023-12-22,Email,0.0265047656352004
2023-12-24,Email,0.0274016763378466
2023-12-25,Email,0.0335836037473417
2023-12-26,Email,0.0351364404733156
2023-12-27,Email,0.0274361614069907
2023-12-29,Email,0.0378930079774754
2023-12-30,Email,0.0466771197684236
2024-01-01,Email,0.0377816449899249
2024-01-03,Email,0.0383081014729951
2024-01-04,Email,0.0511898647491868
2024-01-06,Email,0.0242999305716269
2024-01-08,Email,0.0116208569118836
2024-01-09,Email,0.0313333333333333
2024-01-11,Email,0.0390398584640285
2024-01-12,Email,0.0423535472475714
2024-01-14,Email,0.0190725266313708
2024-01-16,Email,0.0464331691609265
2024-01-19,Email,0.0294192888206703
2024-01-26,Email,0.0284107724178751
2024-01-27,Email,0.026578073089701
2024-01-28,Email,0.0398820927340207
2024-02-01,Email,0.0291849995437391
2024-02-02,Email,0.0274305555555556
2024-02-04,Email,0.026592022393282
2024-02-05,Email,0.0203656844339238
2024-02-06,Email,0.0396290694500654
2024-02-08,Email,0.0328177423042579
2024-02-09,Email,0.010580204778157
2024-02-10,Email,0.0301990391214825
2024-02-11,Email,0.0123948649845064
2024-02-12,Email,0.0306044376434583
2024-02-13,Email,0.0666808691947167
2024-02-14,Email,0.0384202642695881
2024-02-15,Email,0.043345399840158
2024-02-17,Email,0.055901268903181
2024-02-19,Email,0.0330663280257888
2024-02-24,Email,0.0367917888616749
2024-02-25,Email,0.0223054669615071
2024-02-26,Email,0.0362725928214036
2024-03-03,Email,0.038233355306526
2024-03-05,Email,0.0256166920030551
2024-03-06,Email,0.0367981324487038
2024-03-08,Email,0.0454520104846356
2024-03-12,Email,0.0258972550555836
2024-03-13,Email,0.0209901893680128
2024-03-14,Email,0.039513338542248
2024-03-16,Email,0.0412587919657748
2024-03-17,Email,0.0457427385892116
2024-03-18,Email,0.0254363242600535
2024-03-19,Email,0.0197752049353503
2024-03-20,Email,0.0312387360326805
2024-03-22,Email,0.0292417232969253
2024-03-23,Email,0.0193727362318774
2024-03-24,Email,0.0236360826411204
2024-03-26,Email,0.0405788452931523
2024-03-28,Email,0.0305495855081363
2024-04-02,Email,0.035728640971819
2024-04-03,Email,0.0451802034833592
2024-04-05,Email,0.0399628030963525
2024-04-06,Email,0.0478559139965334
2024-04-07,Email,0.0254509368980211
2024-04-10,Email,0.00315376747357654
2024-04-14,Email,0.0376720054139409
2024-04-15,Email,0.0589931086223709
2024-04-16,Email,0.0373869687583386
2024-04-17,Email,0.00890270020576996
2024-04-19,Email,0.0319687092568448
2024-04-24,Email,0.0260521042084168
2024-04-26,Email,0.0361494984411076
2024-04-29,Email,0.0272136269717281
2024-04-30,Email,0.0366022836410202
2024-05-01,Email,0.0413194036858786
2024-05-02,Email,0.0272185609822154
2024-05-05,Email,0.0303568025921133
2024-05-06,Email,0.0213801382084807
2024-05-08,Email,0.0300588385776413
2024-05-13,Email,0.0304253920555921
2024-05-15,Email,0.0104046797084772
2024-05-19,Email,0.0357017551801302
2024-05-21,Email,0.0269125005634946
2024-05-22,Email,0.0334264316165457
2024-05-23,Email,0.0336608565993603
2024-05-26,Email,0.0390971382507054
2024-05-29,Email,0.0476470588235294
2024-05-30,Email,0.0241642788920726
2024-06-02,Email,0.0293977963525836
2024-06-03,Email,0.0184075808735432
2024-06-05,Email,0.0397292525014715
2024-06-08,Email,0.0263897324201597
2024-06-09,Email,0.0362549800796813
2024-06-10,Email,0.0497131931166348
2024-06-11,Email,0.0285244078395974
2024-06-13,Email,0.0409025992573551
2024-06-16,Email,0.0344020594430143
2024-06-17,Email,0.0385715164935747
2024-06-18,Email,0.044150568416911
2024-06-19,Email,0.0480037356992762
2024-06-21,Email,0.0464528450261192
2024-06-25,Email,0.0284540238796713
2024-06-26,Email,0.0156261571502629
2024-06-28,Email,0.0428047289033836
2024-07-03,Email,0.0242009975983743
2024-07-04,Email,0.0375700778177558
2024-07-06,Email,0.0339432691653629
2024-07-07,Email,0.0327327459667501
2024-07-09,Email,0.0431007044189297
2024-07-10,Email,0.0192655667908462
2024-07-13,Email,0.0234416622269579
2024-07-14,Email,0.0534050403351885
2024-07-15,Email,0.0465313958706042
2024-07-16,Email,0.0264256938524765
2024-07-19,Email,0.0368736568261509
2024-07-20,Email,0.0390522358183338
2024-07-25,Email,0.0328544263680541
2024-07-26,Email,0.0182968666615842
2024-07-27,Email,0.0361195322650498
2024-07-28,Email,0.034319929224836
2024-07-30,Email,0.0346231102653557
2024-08-02,Email,0.0402235583029893
2024-08-04,Email,0.0267489711934156
2024-08-08,Email,0.0422923126076511
2024-08-10,Email,0.0165745856353591
2024-08-12,Email,0.0206056677162437
2024-08-13,Email,0.0125184666822176
2024-08-14,Email,0.0339555555555556
2024-08-21,Email,0.0385448245993937
2024-08-23,Email,0.0368754247183699
2024-08-28,Email,0.0340356542528029
2024-08-29,Email,0.018358374800715
2024-08-31,Email,0.0414696611505122
2024-09-02,Email,0.0289325414953556
2024-09-03,Email,0.0253081249252124
2024-09-06,Email,0.042056535025469
2024-09-09,Email,0.0373176432658983
2024-09-10,Email,0.0395702655812091
2024-09-12,Email,0.0492467634506488
2024-09-14,Email,0.053451712266715
2024-09-15,Email,0.0272708114735738
2024-09-18,Email,0.0462432686554406
2024-09-19,Email,0.0352610892756878
2024-09-21,Email,0.0424430641821946
2024-09-23,Email,0.042473082766365
2024-09-24,Email,0.0530507305449301
2024-09-25,Email,0.0313430222377867
2024-09-29,Email,0.0284083703233989
2024-10-01,Email,0.0335371030735269
2024-10-04,Email,0.0367134335881711
2024-10-06,Email,0.0372164561708938
2024-10-07,Email,0.0529012810851545
2024-10-08,Email,0.0345040814009919
2024-10-09,Email,0.035507119001582
2024-10-13,Email,0.0253725332259364
2024-10-17,Email,0.0454329371816638
2024-10-20,Email,0.0282389866816184
2024-10-21,Email,0.0340172786177106
2024-10-26,Email,0.0367787804211102
2024-10-28,Email,0.0427410808901448
2024-10-30,Email,0.020510453076568
2024-11-01,Email,0.0117706406591559
2024-11-02,Email,0.0469765117441279
2024-11-03,Email,0.0308812260536398
2024-11-05,Email,0.0340792282754804
2024-11-06,Email,0.044235807860262
2024-11-07,Email,0.0193297615295724
2024-11-09,Email,0.0259246456965088
2024-11-11,Email,0.0289636238846946
2024-11-12,Email,0.0353455492512324
2024-11-14,Email,0.0354243542435424
2024-11-15,Email,0.0497757847533632
2024-11-16,Email,0.0448859040533416
2024-11-17,Email,0.0273786114052337
2024-11-20,Email,0.0328885200437934
2024-11-21,Email,0.0333958724202627
2024-11-22,Email,0.0295803313585307
2024-11-23,Email,0.0311167558740815
2024-11-24,Email,0.0243432574430823
2024-11-26,Email,0.0304895924948695
2024-11-28,Email,0.0393895185725508
2024-11-30,Email,0.0225595690818034
2024-12-01,Email,0.0306414990452386
2024-12-03,Email,0.0325913171811585
2024-12-04,Email,0.0285790420358404
2024-12-06,Email,0.0536510127215871
2024-12-10,Email,0.0296634747736952
2024-12-12,Email,0.0278815568487273
2024-12-13,Email,0.0269320807347727
2024-12-18,Email,0.039907331290636
2024-12-19,Email,0.0330862451027652
2024-12-20,Email,0.0230807196017659
2024-12-21,Email,0.021431380259536
2024-12-24,Email,0.0315549215406562
2024-12-25,Email,0.0393072370921331
2024-12-28,Email,0.0409127049640738
2024-12-30,Email,0.0349386860313763
2025-01-01,Email,0.0361957676280742
2025-01-04,Email,0.0286777442740746
2025-01-05,Email,0.0480900595660965
2025-01-06,Email,0.0319710870169586
2025-01-11,Email,0.0111738085926588
2025-01-13,Email,0.0268079180344176
2025-01-14,Email,0.0253016738030362
2025-01-15,Email,0.0425656185556207
2025-01-18,Email,0.0456037116668553
2025-01-20,Email,0.0410857866541434
2025-01-21,Email,0.0258816556356811
2025-01-25,Email,0.033270013568521
2025-01-26,Email,0.0313710302091402
2025-01-27,Email,0.025019732622959
2025-01-28,Email,0.0439623507645809
2025-01-29,Email,0.0399252375266082
2025-01-30,Email,0.0308250052162921
2025-01-31,Email,0.0220685866031775
2025-02-03,Email,0.0280655155608139
2025-02-05,Email,0.0471406491499227
2025-02-09,Email,0.0416281878241102
2025-02-12,Email,0.0192906398207687
2025-02-16,Email,0.0292478369340199
2025-02-18,Email,0.0274833016728966
2025-02-19,Email,0.0271373830014448
2025-02-23,Email,0.057569193742479
2025-02-24,Email,0.0332106479500128
2025-02-25,Email,0.0306213017751479
2025-03-03,Email,0.0312588091583926
2025-03-06,Email,0.0201403414074624
2025-03-07,Email,0.0259242001874276
2025-03-08,Email,0.0421447121864624
2025-03-09,Email,0.048503686569322
2025-03-10,Email,0.0260547463586138
2025-03-12,Email,0.0563262577302357
2025-03-14,Email,0.0542436880072137
2025-03-15,Email,0.0377732139257368
2025-03-16,Email,0.0348679756262695
2025-03-19,Email,0.0499594963304191
2025-03-21,Email,0.0398913043478261
2025-03-22,Email,0.0394030491732875
2025-03-24,Email,0.0372544079820499
2025-03-25,Email,0.0408766354242738
2025-03-27,Email,0.0421952877208881
2025-03-28,Email,0.035791199259297
2025-04-01,Email,0.0175038485660528
2025-04-02,Email,0.0269848260399568
2025-04-04,Email,0.0509849191045473
2025-04-05,Email,0.0462153659399724
2025-04-08,Email,0.0283958959788754
2025-04-10,Email,0.00301525363604115
2025-04-13,Email,0.0429574726780153
2025-04-14,Email,0.0438339648639339
2025-04-16,Email,0.03362187605633
2025-04-17,Email,0.013357699168951
2025-04-18,Email,0.034472852628555
2025-04-20,Email,0.0228827553668318
2025-04-21,Email,0.0494263655386392
2025-04-22,Email,0.0313348137182334
2025-04-23,Email,0.0394515056261674
2025-04-25,Email,0.0260665331895888
2025-04-28,Email,0.037494253939832
2025-04-29,Email,0.0544615730842804
2025-04-30,Email,0.0251454138702461
2025-05-03,Email,0.0204145239208353
2025-05-04,Email,0.0292191715329714
2025-05-08,Email,0.0291828793774319
2025-05-09,Email,0.0284702011894217
2025-05-10,Email,0.0468522668899798
2025-05-12,Email,0.0368129043755954
2025-05-14,Email,0.0377150419056021
2025-05-19,Email,0.0288875598086124
2025-05-20,Email,0.0373137149527658
2025-05-23,Email,0.0549569800790636
2025-05-24,Email,0.0351347008730116
2025-05-25,Email,0.0321388503926615
2025-05-26,Email,0.0300632004833346
2025-05-27,Email,0.0205037337045944
2025-05-28,Email,0.0196674709946121
2025-05-29,Email,0.0442602040816327
2025-05-30,Email,0.0456930935553845
2025-06-02,Email,0.0375054513737462
2025-06-04,Email,0.0567351200835364
2025-06-05,Email,0.0298034242232086
2025-06-09,Email,0.0209765369932594
2025-06-10,Email,0.0330387825421935
2025-06-11,Email,0.0339271599683833
2025-06-12,Email,0.0370620340737759
